t,UAB
0.119531,0.949947
0.119727,0.949946
0.119922,0.949945
0.120117,0.949944
0.120313,0.949943
0.120508,0.949942
0.120703,0.949942
0.120898,0.949941
0.121094,0.94994
0.121289,0.949939
0.121484,0.949938
0.12168,0.949937
0.121875,0.949936
0.12207,0.949936
0.122266,0.949935
0.122461,0.949936
0.122656,0.949937
0.122852,0.949938
0.123047,0.949939
0.123242,0.949939
0.123438,0.94994
0.123633,0.949941
0.123828,0.949942
0.124023,0.949943
0.124219,0.949944
0.124414,0.949944
0.124609,0.949945
0.124805,0.949946
0.125,0.949947
0.125195,0.949948
0.125391,0.949948
0.125586,0.949949
0.125781,0.94995
0.125977,0.949951
0.126172,0.949952
0.126367,0.949953
0.126562,0.949953
0.126758,0.949954
0.126953,0.949955
0.127148,0.949956
0.127344,0.949957
0.127539,0.949958
0.127734,0.949958
0.12793,0.949959
0.128125,0.94996
0.12832,0.949961
0.128516,0.949962
0.128711,0.949962
0.128906,0.949963
0.129102,0.949964
0.129297,0.949965
0.129492,0.949966
0.129688,0.949967
0.129883,0.949967
0.130078,0.949968
0.130273,0.949969
0.130469,0.94997
0.130664,0.949971
0.130859,0.949972
0.131055,0.949972
0.13125,0.949973
0.131445,0.949974
0.131641,0.949975
0.131836,0.949976
0.132031,0.949976
0.132227,0.949977
0.132422,0.949978
0.132617,0.949979
0.132813,0.94998
0.133008,0.949981
0.133203,0.949981
0.133398,0.949982
0.133594,0.949983
0.133789,0.949984
0.133984,0.949985
0.13418,0.949985
0.134375,0.949986
0.13457,0.949987
0.134766,0.949988
0.134961,0.949989
0.135156,0.94999
0.135352,0.94999
0.135547,0.949991
0.135742,0.949992
0.135937,0.949993
0.136133,0.949994
0.136328,0.949995
0.136523,0.949995
0.136719,0.949996
0.136914,0.949997
0.137109,0.949998
0.137305,0.949999
0.1375,0.949999
0.137695,0.95
0.137891,0.950001
0.138086,0.950002
0.138281,0.950003
0.138477,0.950004
0.138672,0.950004
0.138867,0.950005
0.139063,0.950006
0.139258,0.950007
0.139453,0.950008
0.139648,0.950009
0.139844,0.950009
0.140039,0.95001
0.140234,0.950011
0.14043,0.950012
0.140625,0.950013
0.14082,0.950013
0.141016,0.950014
0.141211,0.950015
0.141406,0.950016
0.141602,0.950017
0.141797,0.950018
0.141992,0.950018
0.142187,0.950019
0.142383,0.950019
0.142578,0.95002
0.142773,0.95002
0.142969,0.95002
0.143164,0.95002
0.143359,0.950021
0.143555,0.950021
0.14375,0.950021
0.143945,0.950021
0.144141,0.950021
0.144336,0.950022
0.144531,0.950022
0.144727,0.950022
0.144922,0.950022
0.145117,0.950023
0.145313,0.950023
0.145508,0.950023
0.145703,0.950023
0.145898,0.950024
0.146094,0.950024
0.146289,0.950024
0.146484,0.950024
0.14668,0.950025
0.146875,0.950025
0.14707,0.950025
0.147266,0.950025
0.147461,0.950025
0.147656,0.950026
0.147852,0.950026
0.148047,0.950026
0.148242,0.950026
0.148438,0.950027
0.148633,0.950027
0.148828,0.950027
0.149023,0.950027
0.149219,0.950028
0.149414,0.950028
0.149609,0.950028
0.149805,0.950028
0.15,0.950029
0.150195,0.950029
0.150391,0.950029
0.150586,0.950029
0.150781,0.950029
0.150977,0.95003
0.151172,0.95003
0.151367,0.95003
0.151562,0.95003
0.151758,0.950031
0.151953,0.950031
0.152148,0.950031
0.152344,0.950031
0.152539,0.950032
0.152734,0.950032
0.15293,0.950032
0.153125,0.950032
0.15332,0.950032
0.153516,0.950033
0.153711,0.950033
0.153906,0.950033
0.154102,0.950033
0.154297,0.950034
0.154492,0.950034
0.154688,0.950034
0.154883,0.950034
0.155078,0.950035
0.155273,0.950035
0.155469,0.950035
0.155664,0.950035
0.155859,0.950036
0.156055,0.950036
0.15625,0.950036
0.156445,0.950036
0.156641,0.950036
0.156836,0.950037
0.157031,0.950037
0.157227,0.950037
0.157422,0.950037
0.157617,0.950038
0.157812,0.950038
0.158008,0.950038
0.158203,0.950038
0.158398,0.950039
0.158594,0.950039
0.158789,0.950039
0.158984,0.950039
0.15918,0.950039
0.159375,0.95004
0.15957,0.95004
0.159766,0.95004
0.159961,0.95004
0.160156,0.950041
0.160352,0.950041
0.160547,0.950041
0.160742,0.950041
0.160938,0.950042
0.161133,0.950042
0.161328,0.950042
0.161523,0.950042
0.161719,0.950043
0.161914,0.950043
0.162109,0.950043
0.162305,0.950043
0.1625,0.950042
0.162695,0.950042
0.162891,0.950042
0.163086,0.950041
0.163281,0.950041
0.163477,0.950041
0.163672,0.95004
0.163867,0.95004
0.164063,0.95004
0.164258,0.950039
0.164453,0.950039
0.164648,0.950038
0.164844,0.950038
0.165039,0.950038
0.165234,0.950037
0.16543,0.950037
0.165625,0.950037
0.16582,0.950036
0.166016,0.950036
0.166211,0.950036
0.166406,0.950035
0.166602,0.950035
0.166797,0.950035
0.166992,0.950034
0.167187,0.950034
0.167383,0.950034
0.167578,0.950033
0.167773,0.950033
0.167969,0.950032
0.168164,0.950032
0.168359,0.950032
0.168555,0.950031
0.16875,0.950031
0.168945,0.950031
0.169141,0.95003
0.169336,0.95003
0.169531,0.95003
0.169727,0.950029
0.169922,0.950029
0.170117,0.950029
0.170313,0.950028
0.170508,0.950028
0.170703,0.950027
0.170898,0.950027
0.171094,0.950027
0.171289,0.950026
0.171484,0.950026
0.17168,0.950026
0.171875,0.950025
0.17207,0.950025
0.172266,0.950025
0.172461,0.950024
0.172656,0.950024
0.172852,0.950024
0.173047,0.950023
0.173242,0.950023
0.173437,0.950022
0.173633,0.950022
0.173828,0.950022
