t,UAB
0.831875,0.9498
0.8325,0.9498
0.833125,0.9497
0.83375,0.9497
0.834375,0.9497
0.835,0.9498
0.835625,0.9498
0.83625,0.9498
0.836875,0.9499
0.8375,0.9499
0.838125,0.95
0.83875,0.95
0.839375,0.95
0.84,0.95
0.840625,0.9499
0.84125,0.9499
0.841875,0.9498
0.8425,0.9498
0.843125,0.9498
0.84375,0.9497
0.844375,0.9498
0.845,0.9498
0.845625,0.9498
0.84625,0.9499
0.846875,0.9499
0.8475,0.95
0.848125,0.95
0.84875,0.95
0.849375,0.95
0.85,0.95
0.850625,0.9499
0.85125,0.9499
0.851875,0.9499
0.8525,0.9498
0.853125,0.9498
0.85375,0.9498
0.854375,0.9498
0.855,0.9498
0.855625,0.9499
0.85625,0.9499
0.856875,0.9499
0.8575,0.95
0.858125,0.95
0.85875,0.9501
0.859375,0.95
0.86,0.95
0.860625,0.95
0.86125,0.9499
0.861875,0.9499
0.8625,0.9498
0.863125,0.9498
0.86375,0.9498
0.864375,0.9498
0.865,0.9498
0.865625,0.9499
0.86625,0.9499
0.866875,0.9499
0.8675,0.95
0.868125,0.95
0.86875,0.9501
0.869375,0.95
0.87,0.95
0.870625,0.95
0.87125,0.9499
0.871875,0.9499
0.8725,0.9499
0.873125,0.9498
0.87375,0.9498
0.874375,0.9498
0.875,0.9498
0.875625,0.9499
0.87625,0.9499
0.876875,0.9499
0.8775,0.95
0.878125,0.95
0.87875,0.95
0.879375,0.95
0.88,0.95
0.880625,0.95
0.88125,0.9499
0.881875,0.9499
0.8825,0.9498
0.883125,0.9498
0.88375,0.9498
0.884375,0.9498
0.885,0.9498
0.885625,0.9499
0.88625,0.9499
0.886875,0.9499
0.8875,0.95
0.888125,0.95
0.88875,0.95
0.889375,0.95
0.89,0.95
0.890625,0.9499
0.89125,0.9499
0.891875,0.9499
0.8925,0.9498
0.893125,0.9498
0.89375,0.9498
0.894375,0.9498
0.895,0.9498
0.895625,0.9499
0.89625,0.9499
0.896875,0.9499
0.8975,0.95
0.898125,0.95
0.89875,0.95
0.899375,0.95
0.9,0.95
0.900625,0.9499
0.90125,0.9499
0.901875,0.9499
0.9025,0.9498
0.903125,0.9498
0.90375,0.9498
0.904375,0.9498
0.905,0.9498
0.905625,0.9499
0.90625,0.9499
0.906875,0.9499
0.9075,0.95
0.908125,0.95
