t,UAB(V),UAB,delay,output
2.008125,100.23,1.0023,-0.00195,1.00035
2.00875,100.21,1.0021,-0.00195,1.00015
2.009375,100.21,1.0021,-0.00195,1.00015
2.01,100.21,1.0021,-0.00195,1.00015
2.010625,100.21,1.0021,-0.00195,1.00015
2.01125,100.21,1.0021,-0.00195,1.00015
2.011875,100.21,1.0021,-0.00195,1.00015
2.0125,100.21,1.0021,-0.00195,1.00015
2.013125,100.21,1.0021,-0.00195,1.00015
2.01375,100.21,1.0021,-0.00195,1.00015
2.014375,100.21,1.0021,-0.00195,1.00015
2.015,100.21,1.0021,-0.00195,1.00015
2.015625,100.22,1.0022,-0.00195,1.00025
2.01625,100.22,1.0022,-0.00195,1.00025
2.016875,100.22,1.0022,-0.00195,1.00025
2.0175,100.22,1.0022,-0.00195,1.00025
2.018125,100.22,1.0022,-0.00195,1.00025
2.01875,100.24,1.0024,-0.00195,1.00045
2.019375,100.24,1.0024,-0.00195,1.00045
2.02,100.24,1.0024,-0.00195,1.00045
2.020625,100.24,1.0024,-0.00195,1.00045
2.02125,100.24,1.0024,-0.00195,1.00045
2.021875,100.24,1.0024,-0.00195,1.00045
2.0225,100.24,1.0024,-0.00195,1.00045
2.023125,100.24,1.0024,-0.00195,1.00045
2.02375,100.24,1.0024,-0.00195,1.00045
2.024375,100.24,1.0024,-0.00195,1.00045
2.025,100.23,1.0023,-0.00195,1.00035
2.025625,100.21,1.0021,-0.00195,1.00015
2.02625,100.21,1.0021,-0.00195,1.00015
2.026875,100.21,1.0021,-0.00195,1.00015
2.0275,100.21,1.0021,-0.00195,1.00015
2.028125,100.21,1.0021,-0.00195,1.00015
2.02875,100.22,1.0022,-0.00195,1.00025
2.029375,100.22,1.0022,-0.00195,1.00025
2.03,100.22,1.0022,-0.00195,1.00025
2.030625,100.22,1.0022,-0.00195,1.00025
2.03125,100.22,1.0022,-0.00195,1.00025
2.031875,100.22,1.0022,-0.00195,1.00025
2.0325,100.22,1.0022,-0.00195,1.00025
2.033125,100.22,1.0022,-0.00195,1.00025
2.03375,100.22,1.0022,-0.00195,1.00025
2.034375,100.22,1.0022,-0.00195,1.00025
2.035,100.22,1.0022,-0.00195,1.00025
2.035625,100.19,1.0019,-0.00195,0.99995
2.03625,100.19,1.0019,-0.00195,0.99995
2.036875,100.19,1.0019,-0.00195,0.99995
2.0375,100.19,1.0019,-0.00195,0.99995
2.038125,100.19,1.0019,-0.00195,0.99995
2.03875,100.18,1.0018,-0.00195,0.99985
2.039375,100.17,1.0017,-0.00195,0.99975
2.04,100.17,1.0017,-0.00195,0.99975
2.040625,100.17,1.0017,-0.00195,0.99975
2.04125,100.17,1.0017,-0.00195,0.99975
2.041875,100.17,1.0017,-0.00195,0.99975
2.0425,100.17,1.0017,-0.00195,0.99975
2.043125,100.17,1.0017,-0.00195,0.99975
2.04375,100.17,1.0017,-0.00195,0.99975
2.044375,100.17,1.0017,-0.00195,0.99975
2.045,100.17,1.0017,-0.00195,0.99975
2.045625,100.2,1.002,-0.00195,1.00005
2.04625,100.2,1.002,-0.00195,1.00005
2.046875,100.2,1.002,-0.00195,1.00005
2.0475,100.2,1.002,-0.00195,1.00005
2.048125,100.2,1.002,-0.00195,1.00005
2.04875,100.2,1.002,-0.00195,1.00005
2.049375,100.21,1.0021,-0.00195,1.00015
2.05,100.21,1.0021,-0.00195,1.00015
2.050625,100.21,1.0021,-0.00195,1.00015
2.05125,100.21,1.0021,-0.00195,1.00015
2.051875,100.21,1.0021,-0.00195,1.00015
2.0525,100.21,1.0021,-0.00195,1.00015
2.053125,100.2,1.002,-0.00195,1.00005
2.05375,100.2,1.002,-0.00195,1.00005
2.054375,100.2,1.002,-0.00195,1.00005
2.055,100.2,1.002,-0.00195,1.00005
2.055625,100.23,1.0023,-0.00195,1.00035
2.05625,100.23,1.0023,-0.00195,1.00035
2.056875,100.23,1.0023,-0.00195,1.00035
2.0575,100.23,1.0023,-0.00195,1.00035
2.058125,100.23,1.0023,-0.00195,1.00035
2.05875,100.24,1.0024,-0.00195,1.00045
2.059375,100.25,1.0025,-0.00195,1.00055
2.06,100.25,1.0025,-0.00195,1.00055
2.060625,100.25,1.0025,-0.00195,1.00055
2.06125,100.25,1.0025,-0.00195,1.00055
2.061875,100.25,1.0025,-0.00195,1.00055
2.0625,100.25,1.0025,-0.00195,1.00055
2.063125,100.25,1.0025,-0.00195,1.00055
2.06375,100.24,1.0024,-0.00195,1.00045
2.064375,100.24,1.0024,-0.00195,1.00045
2.065,100.24,1.0024,-0.00195,1.00045
2.065625,100.22,1.0022,-0.00195,1.00025
2.06625,100.22,1.0022,-0.00195,1.00025
2.066875,100.22,1.0022,-0.00195,1.00025
2.0675,100.22,1.0022,-0.00195,1.00025
2.068125,100.22,1.0022,-0.00195,1.00025
2.06875,100.21,1.0021,-0.00195,1.00015
2.069375,100.21,1.0021,-0.00195,1.00015
2.07,100.21,1.0021,-0.00195,1.00015
2.070625,100.21,1.0021,-0.00195,1.00015
2.07125,100.21,1.0021,-0.00195,1.00015
2.071875,100.21,1.0021,-0.00195,1.00015
2.0725,100.21,1.0021,-0.00195,1.00015
2.073125,100.21,1.0021,-0.00195,1.00015
2.07375,100.2,1.002,-0.00195,1.00005
2.074375,100.2,1.002,-0.00195,1.00005
2.075,100.2,1.002,-0.00195,1.00005
2.075625,100.18,1.0018,-0.00195,0.99985
2.07625,100.18,1.0018,-0.00195,0.99985
2.076875,100.18,1.0018,-0.00195,0.99985
2.0775,100.18,1.0018,-0.00195,0.99985
2.078125,100.18,1.0018,-0.00195,0.99985
2.07875,100.17,1.0017,-0.00195,0.99975
2.079375,100.18,1.0018,-0.00195,0.99985
2.08,100.18,1.0018,-0.00195,0.99985
2.080625,100.18,1.0018,-0.00195,0.99985
2.08125,100.18,1.0018,-0.00195,0.99985
2.081875,100.18,1.0018,-0.00195,0.99985
2.0825,100.18,1.0018,-0.00195,0.99985
2.083125,100.18,1.0018,-0.00195,0.99985
2.08375,100.18,1.0018,-0.00195,0.99985
2.084375,100.18,1.0018,-0.00195,0.99985
2.085,100.18,1.0018,-0.00195,0.99985
2.085625,100.19,1.0019,-0.00195,0.99995
2.08625,100.19,1.0019,-0.00195,0.99995
2.086875,100.19,1.0019,-0.00195,0.99995
2.0875,100.19,1.0019,-0.00195,0.99995
2.088125,100.19,1.0019,-0.00195,0.99995
2.08875,100.2,1.002,-0.00195,1.00005
2.089375,100.22,1.0022,-0.00195,1.00025
2.09,100.22,1.0022,-0.00195,1.00025
2.090625,100.22,1.0022,-0.00195,1.00025
2.09125,100.22,1.0022,-0.00195,1.00025
2.091875,100.22,1.0022,-0.00195,1.00025
2.0925,100.22,1.0022,-0.00195,1.00025
2.093125,100.22,1.0022,-0.00195,1.00025
2.09375,100.22,1.0022,-0.00195,1.00025
2.094375,100.22,1.0022,-0.00195,1.00025
2.095,100.22,1.0022,-0.00195,1.00025
2.095625,100.22,1.0022,-0.00195,1.00025
2.09625,100.22,1.0022,-0.00195,1.00025
2.096875,100.22,1.0022,-0.00195,1.00025
2.0975,100.22,1.0022,-0.00195,1.00025
2.098125,100.23,1.0023,-0.00195,1.00035
2.09875,100.23,1.0023,-0.00195,1.00035
2.099375,100.22,1.0022,-0.00195,1.00025
2.1,100.22,1.0022,-0.00195,1.00025
2.100625,100.22,1.0022,-0.00195,1.00025
2.10125,100.22,1.0022,-0.00195,1.00025
2.101875,100.22,1.0022,-0.00195,1.00025
2.1025,100.22,1.0022,-0.00195,1.00025
2.103125,100.21,1.0021,-0.00195,1.00015
2.10375,100.21,1.0021,-0.00195,1.00015
2.104375,100.21,1.0021,-0.00195,1.00015
2.105,100.21,1.0021,-0.00195,1.00015
2.105625,100.22,1.0022,-0.00195,1.00025
2.10625,100.21,1.0021,-0.00195,1.00015
2.106875,100.21,1.0021,-0.00195,1.00015
2.1075,100.21,1.0021,-0.00195,1.00015
2.108125,100.22,1.0022,-0.00195,1.00025
2.10875,100.21,1.0021,-0.00195,1.00015
2.109375,100.19,1.0019,-0.00195,0.99995
2.11,100.19,1.0019,-0.00195,0.99995
2.110625,100.19,1.0019,-0.00195,0.99995
2.11125,100.19,1.0019,-0.00195,0.99995
2.111875,100.19,1.0019,-0.00195,0.99995
2.1125,100.19,1.0019,-0.00195,0.99995
2.113125,100.19,1.0019,-0.00195,0.99995
2.11375,100.19,1.0019,-0.00195,0.99995
2.114375,100.19,1.0019,-0.00195,0.99995
2.115,100.19,1.0019,-0.00195,0.99995
2.115625,100.2,1.002,-0.00195,1.00005
2.11625,100.2,1.002,-0.00195,1.00005
2.116875,100.19,1.0019,-0.00195,0.99995
2.1175,100.2,1.002,-0.00195,1.00005
2.118125,100.2,1.002,-0.00195,1.00005
2.11875,100.2,1.002,-0.00195,1.00005
2.119375,100.22,1.0022,-0.00195,1.00025
2.12,100.21,1.0021,-0.00195,1.00015
2.120625,100.22,1.0022,-0.00195,1.00025
2.12125,100.21,1.0021,-0.00195,1.00015
2.121875,100.21,1.0021,-0.00195,1.00015
2.1225,100.21,1.0021,-0.00195,1.00015
2.123125,100.21,1.0021,-0.00195,1.00015
2.12375,100.21,1.0021,-0.00195,1.00015
2.124375,100.21,1.0021,-0.00195,1.00015
2.125,100.21,1.0021,-0.00195,1.00015
2.125625,100.2,1.002,-0.00195,1.00005
2.12625,100.2,1.002,-0.00195,1.00005
2.126875,100.2,1.002,-0.00195,1.00005
2.1275,100.2,1.002,-0.00195,1.00005
2.128125,100.2,1.002,-0.00195,1.00005
2.12875,100.21,1.0021,-0.00195,1.00015
2.129375,100.22,1.0022,-0.00195,1.00025
2.13,100.22,1.0022,-0.00195,1.00025
2.130625,100.22,1.0022,-0.00195,1.00025
2.13125,100.22,1.0022,-0.00195,1.00025
2.131875,100.22,1.0022,-0.00195,1.00025
2.1325,100.22,1.0022,-0.00195,1.00025
2.133125,100.22,1.0022,-0.00195,1.00025
2.13375,100.22,1.0022,-0.00195,1.00025
2.134375,100.22,1.0022,-0.00195,1.00025
2.135,100.22,1.0022,-0.00195,1.00025
2.135625,100.2,1.002,-0.00195,1.00005
2.13625,100.2,1.002,-0.00195,1.00005
2.136875,100.2,1.002,-0.00195,1.00005
2.1375,100.2,1.002,-0.00195,1.00005
2.138125,100.2,1.002,-0.00195,1.00005
2.13875,100.2,1.002,-0.00195,1.00005
2.139375,100.18,1.0018,-0.00195,0.99985
2.14,100.18,1.0018,-0.00195,0.99985
2.140625,100.18,1.0018,-0.00195,0.99985
2.14125,100.18,1.0018,-0.00195,0.99985
2.141875,100.18,1.0018,-0.00195,0.99985
2.1425,100.18,1.0018,-0.00195,0.99985
2.143125,100.18,1.0018,-0.00195,0.99985
2.14375,100.18,1.0018,-0.00195,0.99985
2.144375,100.18,1.0018,-0.00195,0.99985
2.145,100.18,1.0018,-0.00195,0.99985
2.145625,100.2,1.002,-0.00195,1.00005
2.14625,100.2,1.002,-0.00195,1.00005
2.146875,100.2,1.002,-0.00195,1.00005
2.1475,100.2,1.002,-0.00195,1.00005
2.148125,100.2,1.002,-0.00195,1.00005
2.14875,100.2,1.002,-0.00195,1.00005
2.149375,100.19,1.0019,-0.00195,0.99995
2.15,100.19,1.0019,-0.00195,0.99995
2.150625,100.19,1.0019,-0.00195,0.99995
2.15125,100.19,1.0019,-0.00195,0.99995
2.151875,100.19,1.0019,-0.00195,0.99995
2.1525,100.19,1.0019,-0.00195,0.99995
2.153125,100.19,1.0019,-0.00195,0.99995
2.15375,100.19,1.0019,-0.00195,0.99995
2.154375,100.19,1.0019,-0.00195,0.99995
2.155,100.19,1.0019,-0.00195,0.99995
2.155625,100.21,1.0021,-0.00195,1.00015
2.15625,100.22,1.0022,-0.00195,1.00025
2.156875,100.22,1.0022,-0.00195,1.00025
2.1575,100.22,1.0022,-0.00195,1.00025
2.158125,100.22,1.0022,-0.00195,1.00025
2.15875,100.22,1.0022,-0.00195,1.00025
2.159375,100.24,1.0024,-0.00195,1.00045
2.16,100.24,1.0024,-0.00195,1.00045
2.160625,100.24,1.0024,-0.00195,1.00045
2.16125,100.24,1.0024,-0.00195,1.00045
2.161875,100.23,1.0023,-0.00195,1.00035
2.1625,100.23,1.0023,-0.00195,1.00035
2.163125,100.23,1.0023,-0.00195,1.00035
2.16375,100.23,1.0023,-0.00195,1.00035
2.164375,100.23,1.0023,-0.00195,1.00035
2.165,100.23,1.0023,-0.00195,1.00035
2.165625,100.21,1.0021,-0.00195,1.00015
2.16625,100.21,1.0021,-0.00195,1.00015
2.166875,100.21,1.0021,-0.00195,1.00015
2.1675,100.21,1.0021,-0.00195,1.00015
2.168125,100.21,1.0021,-0.00195,1.00015
2.16875,100.21,1.0021,-0.00195,1.00015
2.169375,100.21,1.0021,-0.00195,1.00015
2.17,100.21,1.0021,-0.00195,1.00015
2.170625,100.21,1.0021,-0.00195,1.00015
2.17125,100.21,1.0021,-0.00195,1.00015
2.171875,100.21,1.0021,-0.00195,1.00015
2.1725,100.21,1.0021,-0.00195,1.00015
2.173125,100.21,1.0021,-0.00195,1.00015
2.17375,100.21,1.0021,-0.00195,1.00015
2.174375,100.2,1.002,-0.00195,1.00005
2.175,100.21,1.0021,-0.00195,1.00015
2.175625,100.18,1.0018,-0.00195,0.99985
2.17625,100.18,1.0018,-0.00195,0.99985
2.176875,100.18,1.0018,-0.00195,0.99985
2.1775,100.18,1.0018,-0.00195,0.99985
2.178125,100.18,1.0018,-0.00195,0.99985
2.17875,100.18,1.0018,-0.00195,0.99985
2.179375,100.17,1.0017,-0.00195,0.99975
2.18,100.17,1.0017,-0.00195,0.99975
2.180625,100.17,1.0017,-0.00195,0.99975
2.18125,100.17,1.0017,-0.00195,0.99975
2.181875,100.17,1.0017,-0.00195,0.99975
2.1825,100.17,1.0017,-0.00195,0.99975
2.183125,100.17,1.0017,-0.00195,0.99975
2.18375,100.17,1.0017,-0.00195,0.99975
2.184375,100.17,1.0017,-0.00195,0.99975
2.185,100.17,1.0017,-0.00195,0.99975
2.185625,100.18,1.0018,-0.00195,0.99985
2.18625,100.19,1.0019,-0.00195,0.99995
2.186875,100.19,1.0019,-0.00195,0.99995
2.1875,100.19,1.0019,-0.00195,0.99995
2.188125,100.19,1.0019,-0.00195,0.99995
2.18875,100.19,1.0019,-0.00195,0.99995
2.189375,100.2,1.002,-0.00195,1.00005
2.19,100.2,1.002,-0.00195,1.00005
2.190625,100.2,1.002,-0.00195,1.00005
2.19125,100.2,1.002,-0.00195,1.00005
2.191875,100.2,1.002,-0.00195,1.00005
2.1925,100.2,1.002,-0.00195,1.00005
2.193125,100.2,1.002,-0.00195,1.00005
2.19375,100.2,1.002,-0.00195,1.00005
2.194375,100.2,1.002,-0.00195,1.00005
2.195,100.2,1.002,-0.00195,1.00005
2.195625,100.22,1.0022,-0.00195,1.00025
2.19625,100.23,1.0023,-0.00195,1.00035
2.196875,100.23,1.0023,-0.00195,1.00035
2.1975,100.23,1.0023,-0.00195,1.00035
2.198125,100.23,1.0023,-0.00195,1.00035
2.19875,100.23,1.0023,-0.00195,1.00035
2.199375,100.24,1.0024,-0.00195,1.00045
2.2,100.24,1.0024,-0.00195,1.00045
2.200625,100.24,1.0024,-0.00195,1.00045
2.20125,100.24,1.0024,-0.00195,1.00045
2.201875,100.23,1.0023,-0.00195,1.00035
2.2025,100.23,1.0023,-0.00195,1.00035
2.203125,100.23,1.0023,-0.00195,1.00035
2.20375,100.23,1.0023,-0.00195,1.00035
2.204375,100.23,1.0023,-0.00195,1.00035
2.205,100.23,1.0023,-0.00195,1.00035
2.205625,100.22,1.0022,-0.00195,1.00025
2.20625,100.22,1.0022,-0.00195,1.00025
2.206875,100.22,1.0022,-0.00195,1.00025
2.2075,100.22,1.0022,-0.00195,1.00025
2.208125,100.22,1.0022,-0.00195,1.00025
2.20875,100.22,1.0022,-0.00195,1.00025
2.209375,100.2,1.002,-0.00195,1.00005
2.21,100.2,1.002,-0.00195,1.00005
2.210625,100.2,1.002,-0.00195,1.00005
2.21125,100.2,1.002,-0.00195,1.00005
2.211875,100.2,1.002,-0.00195,1.00005
2.2125,100.2,1.002,-0.00195,1.00005
2.213125,100.2,1.002,-0.00195,1.00005
2.21375,100.2,1.002,-0.00195,1.00005
2.214375,100.2,1.002,-0.00195,1.00005
2.215,100.2,1.002,-0.00195,1.00005
2.215625,100.19,1.0019,-0.00195,0.99995
2.21625,100.18,1.0018,-0.00195,0.99985
2.216875,100.18,1.0018,-0.00195,0.99985
2.2175,100.18,1.0018,-0.00195,0.99985
2.218125,100.18,1.0018,-0.00195,0.99985
2.21875,100.18,1.0018,-0.00195,0.99985
2.219375,100.18,1.0018,-0.00195,0.99985
2.22,100.18,1.0018,-0.00195,0.99985
2.220625,100.18,1.0018,-0.00195,0.99985
2.22125,100.18,1.0018,-0.00195,0.99985
2.221875,100.18,1.0018,-0.00195,0.99985
2.2225,100.18,1.0018,-0.00195,0.99985
2.223125,100.18,1.0018,-0.00195,0.99985
2.22375,100.17,1.0017,-0.00195,0.99975
2.224375,100.17,1.0017,-0.00195,0.99975
2.225,100.17,1.0017,-0.00195,0.99975
2.225625,100.18,1.0018,-0.00195,0.99985
2.22625,100.18,1.0018,-0.00195,0.99985
2.226875,100.18,1.0018,-0.00195,0.99985
2.2275,100.18,1.0018,-0.00195,0.99985
2.228125,100.18,1.0018,-0.00195,0.99985
2.22875,100.18,1.0018,-0.00195,0.99985
2.229375,100.2,1.002,-0.00195,1.00005
2.23,100.2,1.002,-0.00195,1.00005
2.230625,100.2,1.002,-0.00195,1.00005
2.23125,100.2,1.002,-0.00195,1.00005
2.231875,100.2,1.002,-0.00195,1.00005
2.2325,100.2,1.002,-0.00195,1.00005
2.233125,100.2,1.002,-0.00195,1.00005
2.23375,100.2,1.002,-0.00195,1.00005
2.234375,100.2,1.002,-0.00195,1.00005
2.235,100.2,1.002,-0.00195,1.00005
2.235625,100.21,1.0021,-0.00195,1.00015
2.23625,100.21,1.0021,-0.00195,1.00015
2.236875,100.21,1.0021,-0.00195,1.00015
2.2375,100.21,1.0021,-0.00195,1.00015
2.238125,100.21,1.0021,-0.00195,1.00015
2.23875,100.21,1.0021,-0.00195,1.00015
2.239375,100.2,1.002,-0.00195,1.00005
2.24,100.2,1.002,-0.00195,1.00005
2.240625,100.2,1.002,-0.00195,1.00005
2.24125,100.2,1.002,-0.00195,1.00005
2.241875,100.2,1.002,-0.00195,1.00005
2.2425,100.2,1.002,-0.00195,1.00005
2.243125,100.2,1.002,-0.00195,1.00005
2.24375,100.2,1.002,-0.00195,1.00005
2.244375,100.2,1.002,-0.00195,1.00005
2.245,100.2,1.002,-0.00195,1.00005
2.245625,100.19,1.0019,-0.00195,0.99995
2.24625,100.21,1.0021,-0.00195,1.00015
2.246875,100.21,1.0021,-0.00195,1.00015
2.2475,100.21,1.0021,-0.00195,1.00015
2.248125,100.21,1.0021,-0.00195,1.00015
2.24875,100.21,1.0021,-0.00195,1.00015
2.249375,100.19,1.0019,-0.00195,0.99995
2.25,100.19,1.0019,-0.00195,0.99995
2.250625,100.19,1.0019,-0.00195,0.99995
2.25125,100.19,1.0019,-0.00195,0.99995
2.251875,100.19,1.0019,-0.00195,0.99995
2.2525,100.19,1.0019,-0.00195,0.99995
2.253125,100.19,1.0019,-0.00195,0.99995
2.25375,100.19,1.0019,-0.00195,0.99995
2.254375,100.19,1.0019,-0.00195,0.99995
2.255,100.19,1.0019,-0.00195,0.99995
2.255625,100.19,1.0019,-0.00195,0.99995
2.25625,100.2,1.002,-0.00195,1.00005
2.256875,100.2,1.002,-0.00195,1.00005
2.2575,100.2,1.002,-0.00195,1.00005
2.258125,100.2,1.002,-0.00195,1.00005
2.25875,100.2,1.002,-0.00195,1.00005
2.259375,100.23,1.0023,-0.00195,1.00035
2.26,100.23,1.0023,-0.00195,1.00035
2.260625,100.23,1.0023,-0.00195,1.00035
2.26125,100.23,1.0023,-0.00195,1.00035
2.261875,100.23,1.0023,-0.00195,1.00035
2.2625,100.23,1.0023,-0.00195,1.00035
2.263125,100.23,1.0023,-0.00195,1.00035
2.26375,100.23,1.0023,-0.00195,1.00035
2.264375,100.22,1.0022,-0.00195,1.00025
2.265,100.22,1.0022,-0.00195,1.00025
2.265625,100.22,1.0022,-0.00195,1.00025
2.26625,100.21,1.0021,-0.00195,1.00015
2.266875,100.21,1.0021,-0.00195,1.00015
2.2675,100.21,1.0021,-0.00195,1.00015
2.268125,100.21,1.0021,-0.00195,1.00015
2.26875,100.21,1.0021,-0.00195,1.00015
2.269375,100.22,1.0022,-0.00195,1.00025
2.27,100.22,1.0022,-0.00195,1.00025
2.270625,100.22,1.0022,-0.00195,1.00025
2.27125,100.22,1.0022,-0.00195,1.00025
2.271875,100.22,1.0022,-0.00195,1.00025
2.2725,100.22,1.0022,-0.00195,1.00025
2.273125,100.22,1.0022,-0.00195,1.00025
2.27375,100.22,1.0022,-0.00195,1.00025
2.274375,100.22,1.0022,-0.00195,1.00025
2.275,100.22,1.0022,-0.00195,1.00025
2.275625,100.22,1.0022,-0.00195,1.00025
2.27625,100.2,1.002,-0.00195,1.00005
2.276875,100.2,1.002,-0.00195,1.00005
2.2775,100.2,1.002,-0.00195,1.00005
2.278125,100.2,1.002,-0.00195,1.00005
2.27875,100.2,1.002,-0.00195,1.00005
2.279375,100.18,1.0018,-0.00195,0.99985
2.28,100.18,1.0018,-0.00195,0.99985
2.280625,100.18,1.0018,-0.00195,0.99985
2.28125,100.18,1.0018,-0.00195,0.99985
2.281875,100.18,1.0018,-0.00195,0.99985
2.2825,100.18,1.0018,-0.00195,0.99985
2.283125,100.18,1.0018,-0.00195,0.99985
2.28375,100.18,1.0018,-0.00195,0.99985
2.284375,100.17,1.0017,-0.00195,0.99975
2.285,100.18,1.0018,-0.00195,0.99985
2.285625,100.18,1.0018,-0.00195,0.99985
2.28625,100.2,1.002,-0.00195,1.00005
2.286875,100.2,1.002,-0.00195,1.00005
2.2875,100.2,1.002,-0.00195,1.00005
2.288125,100.2,1.002,-0.00195,1.00005
2.28875,100.2,1.002,-0.00195,1.00005
2.289375,100.21,1.0021,-0.00195,1.00015
2.29,100.21,1.0021,-0.00195,1.00015
2.290625,100.21,1.0021,-0.00195,1.00015
2.29125,100.21,1.0021,-0.00195,1.00015
2.291875,100.21,1.0021,-0.00195,1.00015
2.2925,100.21,1.0021,-0.00195,1.00015
2.293125,100.21,1.0021,-0.00195,1.00015
2.29375,100.21,1.0021,-0.00195,1.00015
2.294375,100.21,1.0021,-0.00195,1.00015
2.295,100.2,1.002,-0.00195,1.00005
2.295625,100.2,1.002,-0.00195,1.00005
2.29625,100.23,1.0023,-0.00195,1.00035
2.296875,100.23,1.0023,-0.00195,1.00035
2.2975,100.23,1.0023,-0.00195,1.00035
2.298125,100.23,1.0023,-0.00195,1.00035
2.29875,100.23,1.0023,-0.00195,1.00035
2.299375,100.24,1.0024,-0.00195,1.00045
2.3,100.24,1.0024,-0.00195,1.00045
2.300625,100.24,1.0024,-0.00195,1.00045
2.30125,100.24,1.0024,-0.00195,1.00045
2.301875,100.24,1.0024,-0.00195,1.00045
2.3025,100.24,1.0024,-0.00195,1.00045
2.303125,100.24,1.0024,-0.00195,1.00045
2.30375,100.24,1.0024,-0.00195,1.00045
2.304375,100.24,1.0024,-0.00195,1.00045
2.305,100.24,1.0024,-0.00195,1.00045
2.305625,100.24,1.0024,-0.00195,1.00045
2.30625,100.22,1.0022,-0.00195,1.00025
2.306875,100.22,1.0022,-0.00195,1.00025
2.3075,100.22,1.0022,-0.00195,1.00025
2.308125,100.22,1.0022,-0.00195,1.00025
2.30875,100.22,1.0022,-0.00195,1.00025
2.309375,100.2,1.002,-0.00195,1.00005
2.31,100.2,1.002,-0.00195,1.00005
2.310625,100.2,1.002,-0.00195,1.00005
2.31125,100.2,1.002,-0.00195,1.00005
2.311875,100.2,1.002,-0.00195,1.00005
2.3125,100.2,1.002,-0.00195,1.00005
2.313125,100.2,1.002,-0.00195,1.00005
2.31375,100.2,1.002,-0.00195,1.00005
2.314375,100.2,1.002,-0.00195,1.00005
2.315,100.2,1.002,-0.00195,1.00005
2.315625,100.2,1.002,-0.00195,1.00005
2.31625,100.18,1.0018,-0.00195,0.99985
2.316875,100.18,1.0018,-0.00195,0.99985
2.3175,100.18,1.0018,-0.00195,0.99985
2.318125,100.18,1.0018,-0.00195,0.99985
2.31875,100.18,1.0018,-0.00195,0.99985
2.319375,100.18,1.0018,-0.00195,0.99985
2.32,100.18,1.0018,-0.00195,0.99985
2.320625,100.18,1.0018,-0.00195,0.99985
2.32125,100.18,1.0018,-0.00195,0.99985
2.321875,100.18,1.0018,-0.00195,0.99985
2.3225,100.18,1.0018,-0.00195,0.99985
2.323125,100.18,1.0018,-0.00195,0.99985
2.32375,100.18,1.0018,-0.00195,0.99985
2.324375,100.18,1.0018,-0.00195,0.99985
2.325,100.18,1.0018,-0.00195,0.99985
2.325625,100.18,1.0018,-0.00195,0.99985
2.32625,100.2,1.002,-0.00195,1.00005
2.326875,100.2,1.002,-0.00195,1.00005
2.3275,100.2,1.002,-0.00195,1.00005
2.328125,100.2,1.002,-0.00195,1.00005
2.32875,100.2,1.002,-0.00195,1.00005
2.329375,100.21,1.0021,-0.00195,1.00015
2.33,100.22,1.0022,-0.00195,1.00025
2.330625,100.22,1.0022,-0.00195,1.00025
2.33125,100.22,1.0022,-0.00195,1.00025
2.331875,100.22,1.0022,-0.00195,1.00025
2.3325,100.22,1.0022,-0.00195,1.00025
2.333125,100.22,1.0022,-0.00195,1.00025
2.33375,100.22,1.0022,-0.00195,1.00025
2.334375,100.22,1.0022,-0.00195,1.00025
2.335,100.22,1.0022,-0.00195,1.00025
2.335625,100.22,1.0022,-0.00195,1.00025
2.33625,100.22,1.0022,-0.00195,1.00025
2.336875,100.22,1.0022,-0.00195,1.00025
2.3375,100.22,1.0022,-0.00195,1.00025
2.338125,100.22,1.0022,-0.00195,1.00025
2.33875,100.22,1.0022,-0.00195,1.00025
2.339375,100.22,1.0022,-0.00195,1.00025
2.34,100.22,1.0022,-0.00195,1.00025
2.340625,100.22,1.0022,-0.00195,1.00025
2.34125,100.22,1.0022,-0.00195,1.00025
2.341875,100.22,1.0022,-0.00195,1.00025
2.3425,100.22,1.0022,-0.00195,1.00025
2.343125,100.22,1.0022,-0.00195,1.00025
2.34375,100.22,1.0022,-0.00195,1.00025
2.344375,100.22,1.0022,-0.00195,1.00025
2.345,100.22,1.0022,-0.00195,1.00025
2.345625,100.22,1.0022,-0.00195,1.00025
2.34625,100.21,1.0021,-0.00195,1.00015
2.346875,100.21,1.0021,-0.00195,1.00015
2.3475,100.21,1.0021,-0.00195,1.00015
2.348125,100.21,1.0021,-0.00195,1.00015
2.34875,100.21,1.0021,-0.00195,1.00015
2.349375,100.19,1.0019,-0.00195,0.99995
2.35,100.19,1.0019,-0.00195,0.99995
2.350625,100.2,1.002,-0.00195,1.00005
2.35125,100.19,1.0019,-0.00195,0.99995
2.351875,100.19,1.0019,-0.00195,0.99995
2.3525,100.19,1.0019,-0.00195,0.99995
2.353125,100.19,1.0019,-0.00195,0.99995
2.35375,100.19,1.0019,-0.00195,0.99995
2.354375,100.19,1.0019,-0.00195,0.99995
2.355,100.19,1.0019,-0.00195,0.99995
2.355625,100.19,1.0019,-0.00195,0.99995
2.35625,100.2,1.002,-0.00195,1.00005
2.356875,100.2,1.002,-0.00195,1.00005
2.3575,100.2,1.002,-0.00195,1.00005
2.358125,100.2,1.002,-0.00195,1.00005
2.35875,100.2,1.002,-0.00195,1.00005
2.359375,100.2,1.002,-0.00195,1.00005
2.36,100.21,1.0021,-0.00195,1.00015
2.360625,100.21,1.0021,-0.00195,1.00015
2.36125,100.21,1.0021,-0.00195,1.00015
