t,UAB(V),1,UAB
1.53625,100.33,1.0033,1.00357
1.536875,100.33,1.0033,1.00357
1.5375,100.33,1.0033,1.00357
1.538125,100.33,1.0033,1.00357
1.53875,100.33,1.0033,1.00357
1.539375,100.34,1.0034,1.00367
1.54,100.35,1.0035,1.00377
1.540625,100.35,1.0035,1.00377
1.54125,100.34,1.0034,1.00367
1.541875,100.34,1.0034,1.00367
1.5425,100.34,1.0034,1.00367
1.543125,100.35,1.0035,1.00377
1.54375,100.35,1.0035,1.00377
1.544375,100.35,1.0035,1.00377
1.545,100.35,1.0035,1.00377
1.545625,100.35,1.0035,1.00377
1.54625,100.35,1.0035,1.00377
1.546875,100.34,1.0034,1.00367
1.5475,100.34,1.0034,1.00367
1.548125,100.34,1.0034,1.00367
1.54875,100.34,1.0034,1.00367
1.549375,100.35,1.0035,1.00377
1.55,100.35,1.0035,1.00377
1.550625,100.35,1.0035,1.00377
1.55125,100.36,1.0036,1.00387
1.551875,100.36,1.0036,1.00387
1.5525,100.36,1.0036,1.00387
1.553125,100.36,1.0036,1.00387
1.55375,100.36,1.0036,1.00387
1.554375,100.36,1.0036,1.00387
1.555,100.36,1.0036,1.00387
1.555625,100.36,1.0036,1.00387
1.55625,100.36,1.0036,1.00387
1.556875,100.36,1.0036,1.00387
1.5575,100.36,1.0036,1.00387
1.558125,100.36,1.0036,1.00387
1.55875,100.36,1.0036,1.00387
1.559375,100.36,1.0036,1.00387
1.56,100.35,1.0035,1.00377
1.560625,100.36,1.0036,1.00387
1.56125,100.35,1.0035,1.00377
1.561875,100.36,1.0036,1.00387
1.5625,100.36,1.0036,1.00387
1.563125,100.36,1.0036,1.00387
1.56375,100.36,1.0036,1.00387
1.564375,100.36,1.0036,1.00387
1.565,100.36,1.0036,1.00387
1.565625,100.36,1.0036,1.00387
1.56625,100.36,1.0036,1.00387
1.566875,100.36,1.0036,1.00387
1.5675,100.35,1.0035,1.00377
1.568125,100.35,1.0035,1.00377
1.56875,100.35,1.0035,1.00377
1.569375,100.35,1.0035,1.00377
1.57,100.36,1.0036,1.00387
1.570625,100.36,1.0036,1.00387
1.57125,100.36,1.0036,1.00387
1.571875,100.36,1.0036,1.00387
1.5725,100.36,1.0036,1.00387
1.573125,100.37,1.0037,1.00397
1.57375,100.36,1.0036,1.00387
1.574375,100.36,1.0036,1.00387
1.575,100.36,1.0036,1.00387
1.575625,100.36,1.0036,1.00387
1.57625,100.36,1.0036,1.00387
1.576875,100.37,1.0037,1.00397
1.5775,100.37,1.0037,1.00397
1.578125,100.38,1.0038,1.00407
1.57875,100.38,1.0038,1.00407
1.579375,100.38,1.0038,1.00407
1.58,100.38,1.0038,1.00407
1.580625,100.38,1.0038,1.00407
1.58125,100.38,1.0038,1.00407
1.581875,100.39,1.0039,1.00417
1.5825,100.38,1.0038,1.00407
1.583125,100.38,1.0038,1.00407
1.58375,100.39,1.0039,1.00417
1.584375,100.39,1.0039,1.00417
1.585,100.39,1.0039,1.00417
1.585625,100.39,1.0039,1.00417
1.58625,100.39,1.0039,1.00417
1.586875,100.38,1.0038,1.00407
1.5875,100.39,1.0039,1.00417
1.588125,100.38,1.0038,1.00407
1.58875,100.38,1.0038,1.00407
1.589375,100.38,1.0038,1.00407
1.59,100.38,1.0038,1.00407
1.590625,100.38,1.0038,1.00407
1.59125,100.38,1.0038,1.00407
1.591875,100.38,1.0038,1.00407
1.5925,100.38,1.0038,1.00407
1.593125,100.38,1.0038,1.00407
1.59375,100.38,1.0038,1.00407
1.594375,100.38,1.0038,1.00407
1.595,100.38,1.0038,1.00407
1.595625,100.38,1.0038,1.00407
1.59625,100.38,1.0038,1.00407
1.596875,100.38,1.0038,1.00407
1.5975,100.37,1.0037,1.00397
1.598125,100.38,1.0038,1.00407
1.59875,100.38,1.0038,1.00407
1.599375,100.38,1.0038,1.00407
1.6,100.38,1.0038,1.00407
1.600625,100.39,1.0039,1.00417
1.60125,100.39,1.0039,1.00417
1.601875,100.39,1.0039,1.00417
1.6025,100.39,1.0039,1.00417
1.603125,100.39,1.0039,1.00417
1.60375,100.39,1.0039,1.00417
1.604375,100.39,1.0039,1.00417
1.605,100.39,1.0039,1.00417
1.605625,100.39,1.0039,1.00417
1.60625,100.39,1.0039,1.00417
1.606875,100.4,1.004,1.00427
1.6075,100.39,1.0039,1.00417
1.608125,100.39,1.0039,1.00417
1.60875,100.39,1.0039,1.00417
1.609375,100.4,1.004,1.00427
1.61,100.4,1.004,1.00427
1.610625,100.4,1.004,1.00427
1.61125,100.39,1.0039,1.00417
1.611875,100.39,1.0039,1.00417
1.6125,100.39,1.0039,1.00417
1.613125,100.39,1.0039,1.00417
1.61375,100.39,1.0039,1.00417
1.614375,100.39,1.0039,1.00417
1.615,100.39,1.0039,1.00417
1.615625,100.39,1.0039,1.00417
1.61625,100.39,1.0039,1.00417
1.616875,100.4,1.004,1.00427
1.6175,100.4,1.004,1.00427
1.618125,100.4,1.004,1.00427
1.61875,100.4,1.004,1.00427
1.619375,100.4,1.004,1.00427
1.62,100.39,1.0039,1.00417
1.620625,100.4,1.004,1.00427
1.62125,100.4,1.004,1.00427
1.621875,100.4,1.004,1.00427
1.6225,100.4,1.004,1.00427
1.623125,100.4,1.004,1.00427
1.62375,100.4,1.004,1.00427
1.624375,100.4,1.004,1.00427
1.625,100.4,1.004,1.00427
1.625625,100.4,1.004,1.00427
1.62625,100.4,1.004,1.00427
1.626875,100.4,1.004,1.00427
1.6275,100.4,1.004,1.00427
1.628125,100.41,1.0041,1.00437
1.62875,100.41,1.0041,1.00437
1.629375,100.41,1.0041,1.00437
1.63,100.41,1.0041,1.00437
1.630625,100.42,1.0042,1.00447
1.63125,100.42,1.0042,1.00447
1.631875,100.42,1.0042,1.00447
1.6325,100.42,1.0042,1.00447
1.633125,100.42,1.0042,1.00447
1.63375,100.42,1.0042,1.00447
1.634375,100.42,1.0042,1.00447
1.635,100.42,1.0042,1.00447
1.635625,100.42,1.0042,1.00447
1.63625,100.42,1.0042,1.00447
1.636875,100.42,1.0042,1.00447
1.6375,100.42,1.0042,1.00447
1.638125,100.42,1.0042,1.00447
1.63875,100.42,1.0042,1.00447
1.639375,100.42,1.0042,1.00447
1.64,100.42,1.0042,1.00447
1.640625,100.42,1.0042,1.00447
1.64125,100.42,1.0042,1.00447
1.641875,100.42,1.0042,1.00447
1.6425,100.42,1.0042,1.00447
1.643125,100.42,1.0042,1.00447
1.64375,100.42,1.0042,1.00447
1.644375,100.42,1.0042,1.00447
1.645,100.42,1.0042,1.00447
1.645625,100.42,1.0042,1.00447
1.64625,100.42,1.0042,1.00447
1.646875,100.42,1.0042,1.00447
1.6475,100.42,1.0042,1.00447
1.648125,100.42,1.0042,1.00447
1.64875,100.42,1.0042,1.00447
1.649375,100.42,1.0042,1.00447
1.65,100.41,1.0041,1.00437
1.650625,100.41,1.0041,1.00437
1.65125,100.41,1.0041,1.00437
1.651875,100.41,1.0041,1.00437
1.6525,100.42,1.0042,1.00447
1.653125,100.42,1.0042,1.00447
1.65375,100.42,1.0042,1.00447
1.654375,100.42,1.0042,1.00447
1.655,100.42,1.0042,1.00447
1.655625,100.42,1.0042,1.00447
1.65625,100.42,1.0042,1.00447
1.656875,100.42,1.0042,1.00447
1.6575,100.42,1.0042,1.00447
1.658125,100.41,1.0041,1.00437
1.65875,100.42,1.0042,1.00447
1.659375,100.42,1.0042,1.00447
1.66,100.42,1.0042,1.00447
1.660625,100.42,1.0042,1.00447
1.66125,100.42,1.0042,1.00447
1.661875,100.42,1.0042,1.00447
1.6625,100.42,1.0042,1.00447
1.663125,100.42,1.0042,1.00447
1.66375,100.42,1.0042,1.00447
1.664375,100.42,1.0042,1.00447
1.665,100.42,1.0042,1.00447
1.665625,100.42,1.0042,1.00447
1.66625,100.42,1.0042,1.00447
1.666875,100.42,1.0042,1.00447
1.6675,100.42,1.0042,1.00447
1.668125,100.42,1.0042,1.00447
1.66875,100.42,1.0042,1.00447
1.669375,100.42,1.0042,1.00447
1.67,100.42,1.0042,1.00447
1.670625,100.42,1.0042,1.00447
1.67125,100.42,1.0042,1.00447
1.671875,100.42,1.0042,1.00447
1.6725,100.42,1.0042,1.00447
1.673125,100.42,1.0042,1.00447
1.67375,100.42,1.0042,1.00447
1.674375,100.42,1.0042,1.00447
1.675,100.42,1.0042,1.00447
1.675625,100.41,1.0041,1.00437
1.67625,100.41,1.0041,1.00437
1.676875,100.41,1.0041,1.00437
1.6775,100.41,1.0041,1.00437
1.678125,100.42,1.0042,1.00447
1.67875,100.42,1.0042,1.00447
1.679375,100.42,1.0042,1.00447
1.68,100.42,1.0042,1.00447
1.680625,100.42,1.0042,1.00447
1.68125,100.42,1.0042,1.00447
1.681875,100.42,1.0042,1.00447
1.6825,100.42,1.0042,1.00447
1.683125,100.42,1.0042,1.00447
1.68375,100.42,1.0042,1.00447
1.684375,100.42,1.0042,1.00447
1.685,100.42,1.0042,1.00447
1.685625,100.42,1.0042,1.00447
1.68625,100.42,1.0042,1.00447
1.686875,100.43,1.0043,1.00457
1.6875,100.44,1.0044,1.00467
1.688125,100.44,1.0044,1.00467
1.68875,100.44,1.0044,1.00467
1.689375,100.44,1.0044,1.00467
1.69,100.44,1.0044,1.00467
1.690625,100.44,1.0044,1.00467
1.69125,100.43,1.0043,1.00457
1.691875,100.44,1.0044,1.00467
1.6925,100.43,1.0043,1.00457
1.693125,100.43,1.0043,1.00457
1.69375,100.43,1.0043,1.00457
1.694375,100.43,1.0043,1.00457
1.695,100.44,1.0044,1.00467
1.695625,100.44,1.0044,1.00467
1.69625,100.44,1.0044,1.00467
1.696875,100.43,1.0043,1.00457
1.6975,100.44,1.0044,1.00467
1.698125,100.43,1.0043,1.00457
1.69875,100.43,1.0043,1.00457
1.699375,100.43,1.0043,1.00457
1.7,100.43,1.0043,1.00457
1.700625,100.43,1.0043,1.00457
1.70125,100.43,1.0043,1.00457
1.701875,100.44,1.0044,1.00467
1.7025,100.44,1.0044,1.00467
1.703125,100.44,1.0044,1.00467
1.70375,100.44,1.0044,1.00467
1.704375,100.44,1.0044,1.00467
1.705,100.44,1.0044,1.00467
1.705625,100.44,1.0044,1.00467
1.70625,100.44,1.0044,1.00467
1.706875,100.43,1.0043,1.00457
1.7075,100.43,1.0043,1.00457
1.708125,100.42,1.0042,1.00447
1.70875,100.43,1.0043,1.00457
1.709375,100.43,1.0043,1.00457
1.71,100.43,1.0043,1.00457
1.710625,100.43,1.0043,1.00457
1.71125,100.44,1.0044,1.00467
1.711875,100.44,1.0044,1.00467
1.7125,100.44,1.0044,1.00467
1.713125,100.44,1.0044,1.00467
1.71375,100.44,1.0044,1.00467
1.714375,100.44,1.0044,1.00467
1.715,100.44,1.0044,1.00467
1.715625,100.44,1.0044,1.00467
1.71625,100.44,1.0044,1.00467
1.716875,100.44,1.0044,1.00467
1.7175,100.44,1.0044,1.00467
1.718125,100.44,1.0044,1.00467
1.71875,100.44,1.0044,1.00467
1.719375,100.45,1.0045,1.00477
1.72,100.45,1.0045,1.00477
1.720625,100.45,1.0045,1.00477
1.72125,100.45,1.0045,1.00477
1.721875,100.45,1.0045,1.00477
1.7225,100.45,1.0045,1.00477
1.723125,100.44,1.0044,1.00467
1.72375,100.45,1.0045,1.00477
1.724375,100.45,1.0045,1.00477
1.725,100.45,1.0045,1.00477
1.725625,100.45,1.0045,1.00477
1.72625,100.45,1.0045,1.00477
1.726875,100.45,1.0045,1.00477
1.7275,100.45,1.0045,1.00477
1.728125,100.45,1.0045,1.00477
1.72875,100.45,1.0045,1.00477
1.729375,100.45,1.0045,1.00477
1.73,100.44,1.0044,1.00467
1.730625,100.45,1.0045,1.00477
1.73125,100.45,1.0045,1.00477
1.731875,100.44,1.0044,1.00467
1.7325,100.45,1.0045,1.00477
1.733125,100.45,1.0045,1.00477
1.73375,100.45,1.0045,1.00477
1.734375,100.45,1.0045,1.00477
1.735,100.45,1.0045,1.00477
1.735625,100.45,1.0045,1.00477
1.73625,100.45,1.0045,1.00477
1.736875,100.46,1.0046,1.00487
1.7375,100.46,1.0046,1.00487
1.738125,100.45,1.0045,1.00477
1.73875,100.45,1.0045,1.00477
1.739375,100.45,1.0045,1.00477
1.74,100.45,1.0045,1.00477
1.740625,100.45,1.0045,1.00477
1.74125,100.45,1.0045,1.00477
1.741875,100.45,1.0045,1.00477
1.7425,100.45,1.0045,1.00477
1.743125,100.46,1.0046,1.00487
1.74375,100.45,1.0045,1.00477
1.744375,100.45,1.0045,1.00477
1.745,100.45,1.0045,1.00477
1.745625,100.45,1.0045,1.00477
1.74625,100.45,1.0045,1.00477
1.746875,100.45,1.0045,1.00477
1.7475,100.46,1.0046,1.00487
1.748125,100.46,1.0046,1.00487
1.74875,100.45,1.0045,1.00477
1.749375,100.45,1.0045,1.00477
1.75,100.45,1.0045,1.00477
1.750625,100.46,1.0046,1.00487
1.75125,100.46,1.0046,1.00487
1.751875,100.46,1.0046,1.00487
1.7525,100.45,1.0045,1.00477
1.753125,100.45,1.0045,1.00477
1.75375,100.45,1.0045,1.00477
1.754375,100.45,1.0045,1.00477
1.755,100.45,1.0045,1.00477
1.755625,100.44,1.0044,1.00467
1.75625,100.44,1.0044,1.00467
1.756875,100.44,1.0044,1.00467
1.7575,100.44,1.0044,1.00467
1.758125,100.44,1.0044,1.00467
1.75875,100.44,1.0044,1.00467
1.759375,100.44,1.0044,1.00467
1.76,100.44,1.0044,1.00467
1.760625,100.44,1.0044,1.00467
1.76125,100.44,1.0044,1.00467
1.761875,100.44,1.0044,1.00467
1.7625,100.44,1.0044,1.00467
1.763125,100.44,1.0044,1.00467
1.76375,100.44,1.0044,1.00467
1.764375,100.44,1.0044,1.00467
1.765,100.44,1.0044,1.00467
1.765625,100.44,1.0044,1.00467
1.76625,100.44,1.0044,1.00467
1.766875,100.45,1.0045,1.00477
1.7675,100.45,1.0045,1.00477
1.768125,100.45,1.0045,1.00477
1.76875,100.45,1.0045,1.00477
1.769375,100.46,1.0046,1.00487
1.77,100.46,1.0046,1.00487
1.770625,100.46,1.0046,1.00487
1.77125,100.46,1.0046,1.00487
1.771875,100.46,1.0046,1.00487
1.7725,100.46,1.0046,1.00487
1.773125,100.46,1.0046,1.00487
1.77375,100.46,1.0046,1.00487
1.774375,100.47,1.0047,1.00497
1.775,100.47,1.0047,1.00497
1.775625,100.47,1.0047,1.00497
1.77625,100.47,1.0047,1.00497
1.776875,100.46,1.0046,1.00487
1.7775,100.46,1.0046,1.00487
1.778125,100.46,1.0046,1.00487
1.77875,100.46,1.0046,1.00487
1.779375,100.46,1.0046,1.00487
1.78,100.46,1.0046,1.00487
1.780625,100.46,1.0046,1.00487
1.78125,100.46,1.0046,1.00487
1.781875,100.46,1.0046,1.00487
1.7825,100.46,1.0046,1.00487
1.783125,100.46,1.0046,1.00487
1.78375,100.46,1.0046,1.00487
1.784375,100.46,1.0046,1.00487
1.785,100.46,1.0046,1.00487
1.785625,100.46,1.0046,1.00487
1.78625,100.45,1.0045,1.00477
1.786875,100.45,1.0045,1.00477
1.7875,100.44,1.0044,1.00467
1.788125,100.44,1.0044,1.00467
1.78875,100.44,1.0044,1.00467
1.789375,100.44,1.0044,1.00467
1.79,100.45,1.0045,1.00477
1.790625,100.44,1.0044,1.00467
1.79125,100.45,1.0045,1.00477
1.791875,100.45,1.0045,1.00477
1.7925,100.45,1.0045,1.00477
1.793125,100.44,1.0044,1.00467
1.79375,100.44,1.0044,1.00467
1.794375,100.44,1.0044,1.00467
1.795,100.45,1.0045,1.00477
1.795625,100.44,1.0044,1.00467
1.79625,100.44,1.0044,1.00467
1.796875,100.45,1.0045,1.00477
1.7975,100.44,1.0044,1.00467
1.798125,100.45,1.0045,1.00477
1.79875,100.45,1.0045,1.00477
1.799375,100.45,1.0045,1.00477
1.8,100.45,1.0045,1.00477
1.800625,100.45,1.0045,1.00477
1.80125,100.44,1.0044,1.00467
1.801875,100.45,1.0045,1.00477
1.8025,100.45,1.0045,1.00477
1.803125,100.45,1.0045,1.00477
1.80375,100.45,1.0045,1.00477
1.804375,100.45,1.0045,1.00477
1.805,100.45,1.0045,1.00477
1.805625,100.45,1.0045,1.00477
1.80625,100.45,1.0045,1.00477
1.806875,100.46,1.0046,1.00487
1.8075,100.45,1.0045,1.00477
1.808125,100.45,1.0045,1.00477
1.80875,100.45,1.0045,1.00477
1.809375,100.45,1.0045,1.00477
1.81,100.46,1.0046,1.00487
1.810625,100.46,1.0046,1.00487
1.81125,100.46,1.0046,1.00487
1.811875,100.46,1.0046,1.00487
1.8125,100.46,1.0046,1.00487
1.813125,100.46,1.0046,1.00487
1.81375,100.46,1.0046,1.00487
1.814375,100.46,1.0046,1.00487
1.815,100.46,1.0046,1.00487
1.815625,100.46,1.0046,1.00487
1.81625,100.46,1.0046,1.00487
1.816875,100.46,1.0046,1.00487
1.8175,100.46,1.0046,1.00487
1.818125,100.46,1.0046,1.00487
1.81875,100.46,1.0046,1.00487
1.819375,100.46,1.0046,1.00487
1.82,100.46,1.0046,1.00487
1.820625,100.46,1.0046,1.00487
1.82125,100.46,1.0046,1.00487
1.821875,100.45,1.0045,1.00477
1.8225,100.45,1.0045,1.00477
1.823125,100.45,1.0045,1.00477
1.82375,100.45,1.0045,1.00477
1.824375,100.45,1.0045,1.00477
1.825,100.45,1.0045,1.00477
1.825625,100.45,1.0045,1.00477
1.82625,100.45,1.0045,1.00477
1.826875,100.45,1.0045,1.00477
1.8275,100.45,1.0045,1.00477
1.828125,100.45,1.0045,1.00477
1.82875,100.44,1.0044,1.00467
1.829375,100.45,1.0045,1.00477
1.83,100.44,1.0044,1.00467
1.830625,100.43,1.0043,1.00457
1.83125,100.43,1.0043,1.00457
1.831875,100.44,1.0044,1.00467
1.8325,100.43,1.0043,1.00457
1.833125,100.43,1.0043,1.00457
1.83375,100.43,1.0043,1.00457
1.834375,100.44,1.0044,1.00467
1.835,100.43,1.0043,1.00457
1.835625,100.43,1.0043,1.00457
1.83625,100.43,1.0043,1.00457
1.836875,100.43,1.0043,1.00457
1.8375,100.43,1.0043,1.00457
1.838125,100.43,1.0043,1.00457
1.83875,100.42,1.0042,1.00447
1.839375,100.42,1.0042,1.00447
1.84,100.42,1.0042,1.00447
1.840625,100.43,1.0043,1.00457
1.84125,100.42,1.0042,1.00447
1.841875,100.43,1.0043,1.00457
1.8425,100.43,1.0043,1.00457
1.843125,100.43,1.0043,1.00457
1.84375,100.43,1.0043,1.00457
1.844375,100.43,1.0043,1.00457
1.845,100.43,1.0043,1.00457
1.845625,100.43,1.0043,1.00457
1.84625,100.43,1.0043,1.00457
1.846875,100.44,1.0044,1.00467
1.8475,100.44,1.0044,1.00467
1.848125,100.44,1.0044,1.00467
1.84875,100.44,1.0044,1.00467
1.849375,100.43,1.0043,1.00457
1.85,100.43,1.0043,1.00457
1.850625,100.43,1.0043,1.00457
1.85125,100.44,1.0044,1.00467
1.851875,100.44,1.0044,1.00467
1.8525,100.44,1.0044,1.00467
1.853125,100.44,1.0044,1.00467
1.85375,100.44,1.0044,1.00467
1.854375,100.44,1.0044,1.00467
1.855,100.44,1.0044,1.00467
1.855625,100.44,1.0044,1.00467
1.85625,100.44,1.0044,1.00467
1.856875,100.44,1.0044,1.00467
1.8575,100.44,1.0044,1.00467
1.858125,100.44,1.0044,1.00467
1.85875,100.44,1.0044,1.00467
1.859375,100.44,1.0044,1.00467
1.86,100.45,1.0045,1.00477
1.860625,100.44,1.0044,1.00467
1.86125,100.44,1.0044,1.00467
1.861875,100.44,1.0044,1.00467
1.8625,100.44,1.0044,1.00467
1.863125,100.44,1.0044,1.00467
1.86375,100.44,1.0044,1.00467
1.864375,100.44,1.0044,1.00467
1.865,100.44,1.0044,1.00467
1.865625,100.44,1.0044,1.00467
1.86625,100.44,1.0044,1.00467
1.866875,100.43,1.0043,1.00457
1.8675,100.43,1.0043,1.00457
1.868125,100.43,1.0043,1.00457
1.86875,100.42,1.0042,1.00447
1.869375,100.43,1.0043,1.00457
1.87,100.44,1.0044,1.00467
1.870625,100.44,1.0044,1.00467
1.87125,100.44,1.0044,1.00467
1.871875,100.44,1.0044,1.00467
1.8725,100.44,1.0044,1.00467
1.873125,100.44,1.0044,1.00467
1.87375,100.44,1.0044,1.00467
1.874375,100.44,1.0044,1.00467
1.875,100.44,1.0044,1.00467
1.875625,100.44,1.0044,1.00467
1.87625,100.44,1.0044,1.00467
1.876875,100.44,1.0044,1.00467
1.8775,100.43,1.0043,1.00457
1.878125,100.44,1.0044,1.00467
1.87875,100.44,1.0044,1.00467
1.879375,100.44,1.0044,1.00467
1.88,100.44,1.0044,1.00467
1.880625,100.44,1.0044,1.00467
1.88125,100.44,1.0044,1.00467
1.881875,100.43,1.0043,1.00457
1.8825,100.43,1.0043,1.00457
1.883125,100.43,1.0043,1.00457
1.88375,100.43,1.0043,1.00457
1.884375,100.43,1.0043,1.00457
1.885,100.43,1.0043,1.00457
1.885625,100.43,1.0043,1.00457
1.88625,100.43,1.0043,1.00457
1.886875,100.43,1.0043,1.00457
1.8875,100.43,1.0043,1.00457
1.888125,100.43,1.0043,1.00457
1.88875,100.44,1.0044,1.00467
1.889375,100.43,1.0043,1.00457
1.89,100.42,1.0042,1.00447
1.890625,100.42,1.0042,1.00447
1.89125,100.42,1.0042,1.00447
1.891875,100.42,1.0042,1.00447
1.8925,100.43,1.0043,1.00457
1.893125,100.42,1.0042,1.00447
1.89375,100.42,1.0042,1.00447
1.894375,100.42,1.0042,1.00447
1.895,100.42,1.0042,1.00447
1.895625,100.42,1.0042,1.00447
1.89625,100.43,1.0043,1.00457
1.896875,100.42,1.0042,1.00447
1.8975,100.43,1.0043,1.00457
1.898125,100.43,1.0043,1.00457
1.89875,100.43,1.0043,1.00457
1.899375,100.43,1.0043,1.00457
1.9,100.43,1.0043,1.00457
1.900625,100.43,1.0043,1.00457
1.90125,100.42,1.0042,1.00447
1.901875,100.43,1.0043,1.00457
1.9025,100.43,1.0043,1.00457
1.903125,100.43,1.0043,1.00457
1.90375,100.43,1.0043,1.00457
1.904375,100.43,1.0043,1.00457
1.905,100.43,1.0043,1.00457
1.905625,100.43,1.0043,1.00457
1.90625,100.43,1.0043,1.00457
1.906875,100.43,1.0043,1.00457
1.9075,100.42,1.0042,1.00447
1.908125,100.43,1.0043,1.00457
1.90875,100.42,1.0042,1.00447
1.909375,100.42,1.0042,1.00447
1.91,100.43,1.0043,1.00457
1.910625,100.43,1.0043,1.00457
1.91125,100.43,1.0043,1.00457
1.911875,100.43,1.0043,1.00457
1.9125,100.42,1.0042,1.00447
1.913125,100.42,1.0042,1.00447
1.91375,100.42,1.0042,1.00447
1.914375,100.42,1.0042,1.00447
1.915,100.42,1.0042,1.00447
1.915625,100.42,1.0042,1.00447
1.91625,100.42,1.0042,1.00447
1.916875,100.42,1.0042,1.00447
1.9175,100.42,1.0042,1.00447
1.918125,100.42,1.0042,1.00447
1.91875,100.41,1.0041,1.00437
1.919375,100.41,1.0041,1.00437
1.92,100.41,1.0041,1.00437
1.920625,100.41,1.0041,1.00437
1.92125,100.41,1.0041,1.00437
1.921875,100.41,1.0041,1.00437
1.9225,100.4,1.004,1.00427
1.923125,100.4,1.004,1.00427
1.92375,100.4,1.004,1.00427
1.924375,100.41,1.0041,1.00437
1.925,100.41,1.0041,1.00437
1.925625,100.41,1.0041,1.00437
1.92625,100.41,1.0041,1.00437
1.926875,100.42,1.0042,1.00447
1.9275,100.41,1.0041,1.00437
1.928125,100.41,1.0041,1.00437
1.92875,100.41,1.0041,1.00437
1.929375,100.41,1.0041,1.00437
1.93,100.41,1.0041,1.00437
1.930625,100.41,1.0041,1.00437
1.93125,100.41,1.0041,1.00437
1.931875,100.41,1.0041,1.00437
1.9325,100.41,1.0041,1.00437
1.933125,100.41,1.0041,1.00437
1.93375,100.41,1.0041,1.00437
1.934375,100.41,1.0041,1.00437
1.935,100.42,1.0042,1.00447
1.935625,100.42,1.0042,1.00447
1.93625,100.42,1.0042,1.00447
1.936875,100.42,1.0042,1.00447
1.9375,100.42,1.0042,1.00447
1.938125,100.41,1.0041,1.00437
1.93875,100.41,1.0041,1.00437
1.939375,100.41,1.0041,1.00437
1.94,100.41,1.0041,1.00437
1.940625,100.41,1.0041,1.00437
1.94125,100.42,1.0042,1.00447
1.941875,100.42,1.0042,1.00447
1.9425,100.42,1.0042,1.00447
1.943125,100.42,1.0042,1.00447
1.94375,100.42,1.0042,1.00447
1.944375,100.42,1.0042,1.00447
1.945,100.42,1.0042,1.00447
1.945625,100.42,1.0042,1.00447
1.94625,100.42,1.0042,1.00447
1.946875,100.4,1.004,1.00427
1.9475,100.4,1.004,1.00427
1.948125,100.4,1.004,1.00427
1.94875,100.41,1.0041,1.00437
1.949375,100.41,1.0041,1.00437
1.95,100.41,1.0041,1.00437
1.950625,100.41,1.0041,1.00437
1.95125,100.41,1.0041,1.00437
1.951875,100.41,1.0041,1.00437
1.9525,100.41,1.0041,1.00437
1.953125,100.41,1.0041,1.00437
1.95375,100.41,1.0041,1.00437
1.954375,100.41,1.0041,1.00437
1.955,100.41,1.0041,1.00437
1.955625,100.41,1.0041,1.00437
1.95625,100.41,1.0041,1.00437
1.956875,100.41,1.0041,1.00437
1.9575,100.41,1.0041,1.00437
1.958125,100.41,1.0041,1.00437
1.95875,100.41,1.0041,1.00437
1.959375,100.41,1.0041,1.00437
1.96,100.42,1.0042,1.00447
1.960625,100.41,1.0041,1.00437
1.96125,100.41,1.0041,1.00437
1.961875,100.41,1.0041,1.00437
1.9625,100.41,1.0041,1.00437
1.963125,100.42,1.0042,1.00447
1.96375,100.41,1.0041,1.00437
1.964375,100.41,1.0041,1.00437
1.965,100.41,1.0041,1.00437
1.965625,100.41,1.0041,1.00437
1.96625,100.41,1.0041,1.00437
1.966875,100.41,1.0041,1.00437
1.9675,100.41,1.0041,1.00437
1.968125,100.41,1.0041,1.00437
1.96875,100.41,1.0041,1.00437
1.969375,100.4,1.004,1.00427
1.97,100.4,1.004,1.00427
1.970625,100.4,1.004,1.00427
1.97125,100.4,1.004,1.00427
1.971875,100.4,1.004,1.00427
1.9725,100.41,1.0041,1.00437
1.973125,100.41,1.0041,1.00437
1.97375,100.41,1.0041,1.00437
1.974375,100.41,1.0041,1.00437
1.975,100.41,1.0041,1.00437
1.975625,100.41,1.0041,1.00437
1.97625,100.41,1.0041,1.00437
1.976875,100.41,1.0041,1.00437
1.9775,100.41,1.0041,1.00437
1.978125,100.41,1.0041,1.00437
1.97875,100.41,1.0041,1.00437
1.979375,100.41,1.0041,1.00437
1.98,100.4,1.004,1.00427
1.980625,100.41,1.0041,1.00437
1.98125,100.41,1.0041,1.00437
1.981875,100.41,1.0041,1.00437
1.9825,100.41,1.0041,1.00437
1.983125,100.41,1.0041,1.00437
1.98375,100.41,1.0041,1.00437
1.984375,100.41,1.0041,1.00437
1.985,100.41,1.0041,1.00437
1.985625,100.41,1.0041,1.00437
1.98625,100.41,1.0041,1.00437
1.986875,100.41,1.0041,1.00437
1.9875,100.41,1.0041,1.00437
1.988125,100.41,1.0041,1.00437
1.98875,100.41,1.0041,1.00437
1.989375,100.4,1.004,1.00427
1.99,100.4,1.004,1.00427
1.990625,100.4,1.004,1.00427
1.99125,100.4,1.004,1.00427
1.991875,100.4,1.004,1.00427
1.9925,100.39,1.0039,1.00417
1.993125,100.39,1.0039,1.00417
1.99375,100.39,1.0039,1.00417
1.994375,100.39,1.0039,1.00417
1.995,100.39,1.0039,1.00417
1.995625,100.39,1.0039,1.00417
1.99625,100.39,1.0039,1.00417
1.996875,100.39,1.0039,1.00417
1.9975,100.38,1.0038,1.00407
1.998125,100.38,1.0038,1.00407
1.99875,100.38,1.0038,1.00407
1.999375,100.39,1.0039,1.00417
2,100.39,1.0039,1.00417
