t,UAB,UFD(V),IFD(A)
0.28188,0.955,162.354,532.26
0.28195,0.955,161.743,532.26
0.28203,0.955,161.133,532.26
0.28211,0.955,161.133,532.26
0.28219,0.955,161.133,532.26
0.28227,0.955,161.133,532.26
0.28235,0.955,161.133,532.26
0.28242,0.955,161.133,532.26
0.2825,0.955,161.133,532.26
0.28258,0.955,161.133,532.26
0.28266,0.955,161.133,532.26
0.28274,0.955,161.743,532.26
0.28281,0.955,161.743,532.26
0.28289,0.955,162.354,532.26
0.28297,0.955,162.354,532.26
0.28305,0.955,162.964,532.26
0.28313,0.955,162.964,532.26
0.2832,0.955,162.964,532.26
0.28328,0.955,163.574,532.26
0.28336,0.955,164.185,532.26
0.28344,0.955,164.185,532.26
0.28352,0.955,164.795,532.26
0.2836,0.955,164.795,532.26
0.28367,0.955,164.795,532.26
0.28375,0.955,165.405,532.26
0.28383,0.955,165.405,532.26
0.28391,0.955,165.405,532.26
0.28399,0.955,165.405,532.26
0.28406,0.955,166.016,532.26
0.28414,0.955,165.405,532.26
0.28422,0.955,166.016,532.26
0.2843,0.955,166.016,532.26
0.28438,0.955,166.016,532.26
0.28445,0.955,165.405,532.26
0.28453,0.955,165.405,532.26
0.28461,0.955,165.405,532.26
0.28469,0.955,164.795,532.26
0.28477,0.955,164.795,532.26
0.28485,0.955,164.185,532.26
0.28492,0.955,163.574,532.26
0.285,0.955,163.574,532.26
0.28508,0.955,162.964,532.26
0.28516,0.955,162.354,532.26
0.28524,0.955,162.354,532.26
0.28531,0.955,161.743,532.26
0.28539,0.955,161.133,532.26
0.28547,0.955,161.133,532.26
0.28555,0.955,161.133,532.26
0.28563,0.955,161.133,532.26
0.2857,0.955,161.133,532.26
0.28578,0.955,161.133,532.26
0.28586,0.955,161.133,532.26
0.28594,0.956,161.133,532.26
0.28602,0.956,161.133,532.26
0.2861,0.956,161.743,532.26
0.28617,0.956,161.743,532.26
0.28625,0.956,162.354,532.26
0.28633,0.956,162.354,532.26
0.28641,0.956,162.964,532.26
0.28649,0.956,162.964,532.26
0.28656,0.956,162.964,532.26
0.28664,0.956,163.574,532.26
0.28672,0.956,164.185,532.26
0.2868,0.956,164.185,532.26
0.28688,0.956,164.185,532.26
0.28695,0.956,164.795,532.26
0.28703,0.956,164.795,532.26
0.28711,0.956,165.405,532.26
0.28719,0.956,165.405,532.26
0.28727,0.956,165.405,532.26
0.28735,0.956,165.405,532.26
0.28742,0.956,165.405,532.26
0.2875,0.956,165.405,532.26
0.28758,0.956,166.016,532.26
0.28766,0.956,165.405,533.481
0.28774,0.956,165.405,532.26
0.28781,0.956,165.405,532.26
0.28789,0.956,165.405,532.26
0.28797,0.956,164.795,532.26
0.28805,0.956,164.795,533.481
0.28813,0.956,164.185,532.26
0.2882,0.956,164.185,533.481
0.28828,0.956,163.574,532.26
0.28836,0.956,163.574,532.26
0.28844,0.956,162.964,532.26
0.28852,0.956,162.354,532.26
0.2886,0.957,161.743,532.26
0.28867,0.957,161.743,532.26
0.28875,0.957,161.133,532.26
0.28883,0.957,161.133,533.481
0.28891,0.957,161.133,532.26
0.28899,0.957,160.523,532.26
0.28906,0.957,161.133,532.26
0.28914,0.957,161.133,532.26
0.28922,0.957,161.133,532.26
0.2893,0.957,161.133,532.26
0.28938,0.957,161.133,532.26
0.28945,0.957,161.743,532.26
0.28953,0.957,161.743,532.26
0.28961,0.956,161.743,533.481
0.28969,0.956,162.354,532.26
0.28977,0.956,162.354,533.481
0.28985,0.956,162.964,532.26
0.28992,0.956,163.574,532.26
0.29,0.956,163.574,532.26
0.29008,0.956,164.185,532.26
0.29016,0.956,164.185,532.26
0.29024,0.956,164.185,532.26
0.29031,0.956,164.795,532.26
0.29039,0.956,164.795,533.481
0.29047,0.956,164.795,532.26
0.29055,0.956,165.405,532.26
0.29063,0.956,165.405,532.26
0.2907,0.956,165.405,532.26
0.29078,0.956,165.405,533.481
0.29086,0.956,165.405,532.26
0.29094,0.956,165.405,533.481
0.29102,0.956,165.405,533.481
0.2911,0.956,165.405,532.26
0.29117,0.956,165.405,533.481
0.29125,0.956,165.405,533.481
0.29133,0.956,164.795,532.26
0.29141,0.956,164.795,533.481
0.29149,0.956,164.185,532.26
0.29156,0.956,163.574,533.481
0.29164,0.956,163.574,533.481
0.29172,0.956,162.964,532.26
0.2918,0.956,162.354,532.26
0.29188,0.956,162.354,532.26
0.29195,0.955,161.743,532.26
0.29203,0.955,161.133,532.26
0.29211,0.955,161.133,532.26
0.29219,0.955,160.523,532.26
0.29227,0.955,160.523,532.26
0.29235,0.955,160.523,532.26
0.29242,0.955,160.523,533.481
0.2925,0.955,160.523,532.26
0.29258,0.955,161.133,533.481
0.29266,0.955,161.133,533.481
0.29274,0.955,161.133,533.481
0.29281,0.955,161.743,532.26
0.29289,0.955,161.743,533.481
0.29297,0.955,162.354,533.481
0.29305,0.955,162.354,532.26
0.29313,0.955,162.964,532.26
0.2932,0.955,162.964,532.26
0.29328,0.955,162.964,533.481
0.29336,0.955,163.574,532.26
0.29344,0.955,164.185,532.26
0.29352,0.955,164.185,532.26
0.2936,0.955,164.185,532.26
0.29367,0.955,164.795,533.481
0.29375,0.955,164.795,533.481
0.29383,0.955,164.795,532.26
0.29391,0.955,164.795,533.481
0.29399,0.955,165.405,533.481
0.29406,0.955,165.405,533.481
0.29414,0.955,165.405,532.26
0.29422,0.955,165.405,533.481
0.2943,0.955,165.405,533.481
0.29438,0.955,165.405,532.26
0.29445,0.955,165.405,533.481
0.29453,0.955,164.795,533.481
0.29461,0.955,164.795,532.26
0.29469,0.955,164.795,532.26
0.29477,0.955,164.185,532.26
0.29485,0.955,164.185,533.481
0.29492,0.955,163.574,532.26
0.295,0.955,163.574,532.26
0.29508,0.955,162.964,533.481
0.29516,0.955,162.354,533.481
0.29524,0.955,161.743,532.26
0.29531,0.955,161.743,532.26
0.29539,0.955,161.133,533.481
0.29547,0.955,161.133,532.26
0.29555,0.955,160.523,532.26
0.29563,0.955,160.523,533.481
0.2957,0.955,160.523,532.26
0.29578,0.955,160.523,532.26
0.29586,0.955,161.133,532.26
0.29594,0.955,161.133,533.481
0.29602,0.955,161.133,532.26
0.2961,0.956,161.743,532.26
0.29617,0.956,161.743,533.481
0.29625,0.956,162.354,532.26
0.29633,0.956,162.354,532.26
0.29641,0.956,162.354,532.26
0.29649,0.956,162.964,532.26
0.29656,0.956,163.574,532.26
0.29664,0.956,163.574,532.26
0.29672,0.956,164.185,532.26
0.2968,0.956,164.185,532.26
0.29688,0.956,164.185,532.26
0.29695,0.956,164.795,532.26
0.29703,0.956,164.795,532.26
0.29711,0.956,165.405,532.26
0.29719,0.956,165.405,532.26
0.29727,0.956,165.405,532.26
0.29735,0.956,166.016,532.26
0.29742,0.956,165.405,532.26
0.2975,0.956,166.016,532.26
0.29758,0.956,166.016,532.26
0.29766,0.956,166.016,532.26
0.29774,0.956,165.405,532.26
0.29781,0.956,165.405,532.26
0.29789,0.956,165.405,532.26
0.29797,0.956,165.405,532.26
0.29805,0.956,164.795,532.26
0.29813,0.956,164.795,532.26
0.2982,0.956,164.185,532.26
0.29828,0.956,163.574,532.26
0.29836,0.956,163.574,532.26
0.29844,0.956,162.964,532.26
0.29852,0.956,162.354,532.26
0.2986,0.956,161.743,532.26
0.29867,0.956,161.743,532.26
0.29875,0.956,161.133,532.26
0.29883,0.956,161.133,532.26
0.29891,0.956,161.133,532.26
0.29899,0.956,161.133,532.26
0.29906,0.956,161.133,532.26
0.29914,0.956,161.133,532.26
0.29922,0.956,161.133,532.26
0.2993,0.956,161.133,532.26
0.29938,0.956,161.743,532.26
0.29945,0.956,161.743,532.26
0.29953,0.956,161.743,532.26
0.29961,0.956,162.354,532.26
0.29969,0.956,162.354,532.26
0.29977,0.956,162.964,532.26
0.29985,0.956,163.574,532.26
0.29992,0.956,163.574,532.26
0.3,0.956,163.574,532.26
0.30008,0.956,164.185,532.26
0.30016,0.956,164.185,532.26
0.30024,0.956,164.795,532.26
0.30031,0.956,164.795,532.26
0.30039,0.956,165.405,532.26
0.30047,0.956,165.405,532.26
0.30055,0.956,165.405,532.26
0.30063,0.956,165.405,532.26
0.3007,0.956,166.016,532.26
0.30078,0.956,166.016,532.26
0.30086,0.956,166.016,532.26
0.30094,0.956,166.016,532.26
0.30102,0.956,166.016,532.26
0.3011,0.956,166.016,532.26
0.30117,0.956,165.405,532.26
0.30125,0.956,165.405,532.26
0.30133,0.956,165.405,531.039
0.30141,0.956,164.795,532.26
0.30149,0.956,164.795,532.26
0.30156,0.956,164.185,532.26
0.30164,0.956,163.574,532.26
0.30172,0.956,163.574,532.26
0.3018,0.956,162.964,532.26
0.30188,0.956,162.354,532.26
0.30195,0.955,161.743,532.26
0.30203,0.956,161.743,532.26
0.30211,0.955,161.133,532.26
0.30219,0.955,161.133,533.481
0.30227,0.955,161.133,532.26
0.30235,0.955,161.133,532.26
0.30242,0.955,161.133,532.26
0.3025,0.955,161.133,532.26
0.30258,0.955,161.133,532.26
0.30266,0.955,161.133,532.26
0.30274,0.955,161.743,532.26
0.30281,0.955,161.743,532.26
0.30289,0.955,162.354,532.26
0.30297,0.955,162.354,532.26
0.30305,0.955,162.354,532.26
0.30313,0.955,162.964,532.26
0.3032,0.955,163.574,532.26
0.30328,0.955,163.574,532.26
0.30336,0.955,163.574,532.26
0.30344,0.955,164.185,532.26
0.30352,0.955,164.185,532.26
0.3036,0.955,164.795,532.26
0.30367,0.955,164.795,532.26
0.30375,0.955,164.795,532.26
0.30383,0.955,165.405,532.26
0.30391,0.955,165.405,532.26
0.30399,0.955,165.405,532.26
0.30406,0.955,166.016,532.26
0.30414,0.955,166.016,532.26
0.30422,0.955,166.016,532.26
0.3043,0.955,166.016,532.26
0.30438,0.955,165.405,532.26
0.30445,0.955,165.405,532.26
0.30453,0.955,165.405,532.26
0.30461,0.955,165.405,532.26
0.30469,0.955,164.795,532.26
0.30477,0.955,164.795,532.26
0.30485,0.955,164.185,532.26
0.30492,0.955,164.185,532.26
0.305,0.955,163.574,532.26
0.30508,0.955,162.964,532.26
0.30516,0.955,162.964,532.26
0.30524,0.955,162.354,532.26
0.30531,0.955,161.743,532.26
0.30539,0.955,161.743,532.26
0.30547,0.955,161.133,532.26
0.30555,0.955,161.133,532.26
0.30563,0.955,161.133,532.26
0.3057,0.955,161.133,532.26
0.30578,0.955,161.133,532.26
0.30586,0.955,161.133,532.26
0.30594,0.955,161.133,532.26
0.30602,0.955,161.133,532.26
0.3061,0.955,161.743,532.26
0.30617,0.955,161.743,532.26
0.30625,0.955,162.354,532.26
0.30633,0.955,162.354,532.26
0.30641,0.955,162.964,532.26
0.30649,0.955,162.964,532.26
0.30656,0.955,162.964,532.26
0.30664,0.956,163.574,532.26
0.30672,0.956,163.574,532.26
0.3068,0.956,164.185,532.26
0.30688,0.956,164.185,532.26
0.30695,0.956,164.795,532.26
0.30703,0.956,164.795,532.26
0.30711,0.956,164.795,532.26
0.30719,0.956,165.405,532.26
0.30727,0.956,165.405,532.26
0.30735,0.956,165.405,532.26
0.30742,0.956,166.016,532.26
0.3075,0.956,166.016,532.26
0.30758,0.956,166.016,532.26
0.30766,0.956,165.405,532.26
0.30774,0.956,165.405,532.26
0.30781,0.956,165.405,532.26
0.30789,0.956,165.405,532.26
0.30797,0.956,165.405,532.26
0.30805,0.956,165.405,532.26
0.30813,0.956,164.795,532.26
0.3082,0.956,164.185,532.26
0.30828,0.956,164.185,532.26
0.30836,0.956,163.574,533.481
0.30844,0.956,163.574,532.26
0.30852,0.956,162.964,532.26
0.3086,0.956,161.743,533.481
0.30867,0.956,161.743,532.26
0.30875,0.956,161.133,532.26
0.30883,0.956,161.133,532.26
0.30891,0.956,161.133,532.26
0.30899,0.956,161.133,532.26
0.30906,0.956,161.133,532.26
0.30914,0.956,161.133,532.26
0.30922,0.956,161.133,532.26
0.3093,0.956,161.133,532.26
0.30938,0.956,161.133,532.26
0.30945,0.956,161.743,532.26
0.30953,0.956,162.354,532.26
0.30961,0.956,162.354,533.481
0.30969,0.956,162.354,532.26
0.30977,0.956,162.964,532.26
0.30985,0.956,163.574,532.26
0.30992,0.956,163.574,532.26
0.31,0.956,163.574,532.26
0.31008,0.956,164.185,532.26
0.31016,0.956,164.185,532.26
0.31024,0.956,164.795,532.26
0.31031,0.956,164.795,532.26
0.31039,0.956,165.405,532.26
0.31047,0.956,165.405,532.26
0.31055,0.956,165.405,532.26
0.31063,0.956,166.016,532.26
0.3107,0.956,166.016,532.26
0.31078,0.956,166.016,532.26
0.31086,0.956,166.016,532.26
0.31094,0.956,166.016,532.26
0.31102,0.956,166.016,532.26
0.3111,0.956,166.016,533.481
0.31117,0.956,166.016,532.26
0.31125,0.956,165.405,532.26
0.31133,0.956,165.405,533.481
0.31141,0.956,165.405,533.481
0.31149,0.956,164.795,532.26
0.31156,0.955,164.185,533.481
0.31164,0.955,164.185,533.481
0.31172,0.955,163.574,532.26
0.3118,0.955,162.964,532.26
0.31188,0.956,162.354,533.481
0.31195,0.955,162.354,532.26
0.31203,0.955,161.743,532.26
0.31211,0.955,161.133,532.26
0.31219,0.955,161.743,532.26
0.31227,0.955,161.133,532.26
0.31235,0.955,161.133,532.26
0.31242,0.955,161.133,533.481
0.3125,0.955,161.133,533.481
0.31258,0.955,161.133,532.26
0.31266,0.955,161.743,532.26
0.31274,0.955,161.743,533.481
0.31281,0.955,161.743,532.26
0.31289,0.955,162.354,532.26
0.31297,0.955,162.354,532.26
0.31305,0.955,162.964,532.26
0.31313,0.955,162.964,532.26
0.3132,0.955,163.574,532.26
0.31328,0.955,163.574,533.481
0.31336,0.955,163.574,532.26
0.31344,0.955,164.185,532.26
0.31352,0.955,164.185,533.481
0.3136,0.955,164.795,532.26
0.31367,0.955,165.405,532.26
0.31375,0.955,165.405,533.481
0.31383,0.955,165.405,532.26
0.31391,0.955,165.405,532.26
0.31399,0.955,166.016,532.26
0.31406,0.955,166.016,533.481
0.31414,0.955,166.016,532.26
0.31422,0.955,166.016,532.26
0.3143,0.955,166.016,533.481
0.31438,0.955,166.016,532.26
0.31445,0.955,166.016,532.26
0.31453,0.955,165.405,532.26
0.31461,0.955,165.405,533.481
0.31469,0.955,165.405,533.481
0.31477,0.955,165.405,532.26
0.31485,0.955,164.795,532.26
0.31492,0.955,164.185,533.481
0.315,0.955,163.574,532.26
0.31508,0.955,163.574,532.26
0.31516,0.955,162.964,533.481
0.31524,0.955,162.354,533.481
0.31531,0.955,162.354,532.26
0.31539,0.955,161.743,532.26
0.31547,0.955,161.133,532.26
0.31555,0.955,161.133,532.26
0.31563,0.955,161.133,533.481
0.3157,0.955,161.133,532.26
0.31578,0.955,161.133,533.481
0.31586,0.955,161.133,532.26
0.31594,0.955,161.743,532.26
0.31602,0.955,161.133,532.26
0.3161,0.955,161.743,533.481
0.31617,0.955,161.743,532.26
0.31625,0.955,162.354,532.26
0.31633,0.955,162.354,532.26
0.31641,0.955,162.964,532.26
0.31649,0.956,162.964,532.26
0.31656,0.956,163.574,532.26
0.31664,0.956,163.574,532.26
0.31672,0.956,164.185,532.26
0.3168,0.956,164.185,532.26
0.31688,0.956,164.795,532.26
0.31695,0.956,164.795,532.26
0.31703,0.956,164.795,532.26
0.31711,0.956,165.405,532.26
0.31719,0.956,165.405,532.26
0.31727,0.956,165.405,532.26
0.31735,0.956,166.016,532.26
0.31742,0.956,166.016,532.26
0.3175,0.956,166.016,532.26
0.31758,0.956,166.016,532.26
0.31766,0.956,166.016,533.481
0.31774,0.956,166.016,532.26
0.31781,0.956,166.016,532.26
0.31789,0.956,165.405,532.26
0.31797,0.956,165.405,532.26
0.31805,0.956,164.795,532.26
0.31813,0.956,164.795,532.26
0.3182,0.956,164.795,532.26
0.31828,0.956,164.185,532.26
0.31836,0.956,163.574,532.26
0.31844,0.956,163.574,532.26
0.31852,0.956,162.964,532.26
0.3186,0.956,162.354,532.26
0.31867,0.956,161.743,532.26
0.31875,0.956,161.743,532.26
0.31883,0.956,161.133,532.26
0.31891,0.956,161.133,532.26
0.31899,0.956,161.133,532.26
0.31906,0.956,160.523,532.26
0.31914,0.956,161.133,532.26
0.31922,0.956,161.133,532.26
0.3193,0.956,161.133,532.26
0.31938,0.956,161.133,532.26
0.31945,0.956,161.743,532.26
0.31953,0.956,161.743,532.26
0.31961,0.956,162.354,532.26
0.31969,0.956,162.354,532.26
0.31977,0.956,162.354,532.26
0.31985,0.956,162.964,532.26
0.31992,0.956,162.964,532.26
0.32,0.956,163.574,532.26
0.32008,0.956,163.574,532.26
0.32016,0.956,164.185,532.26
0.32024,0.956,164.795,532.26
0.32031,0.956,164.795,532.26
0.32039,0.956,164.795,532.26
0.32047,0.956,165.405,532.26
0.32055,0.956,165.405,532.26
0.32063,0.956,165.405,532.26
0.3207,0.956,165.405,532.26
0.32078,0.956,165.405,532.26
0.32086,0.956,165.405,532.26
0.32094,0.956,165.405,532.26
0.32102,0.956,165.405,532.26
0.3211,0.956,165.405,532.26
0.32117,0.956,165.405,532.26
0.32125,0.956,165.405,532.26
0.32133,0.956,164.795,532.26
0.32141,0.956,164.795,532.26
0.32149,0.956,164.795,532.26
0.32156,0.956,164.185,532.26
0.32164,0.956,164.185,532.26
0.32172,0.955,163.574,532.26
0.3218,0.955,162.964,532.26
0.32188,0.956,162.354,532.26
0.32195,0.955,162.354,532.26
0.32203,0.955,161.743,532.26
0.32211,0.955,161.133,532.26
0.32219,0.955,161.133,532.26
0.32227,0.955,161.133,532.26
0.32235,0.955,160.523,532.26
0.32242,0.955,160.523,532.26
0.3225,0.955,161.133,532.26
0.32258,0.955,161.133,532.26
0.32266,0.955,161.133,532.26
0.32274,0.955,161.133,532.26
0.32281,0.955,161.133,532.26
0.32289,0.955,161.743,532.26
0.32297,0.955,162.354,532.26
0.32305,0.955,162.354,532.26
0.32313,0.955,162.964,532.26
0.3232,0.955,162.964,532.26
0.32328,0.955,162.964,532.26
0.32336,0.955,163.574,532.26
0.32344,0.955,163.574,532.26
0.32352,0.955,164.185,532.26
0.3236,0.955,164.185,532.26
0.32367,0.955,164.185,532.26
0.32375,0.955,164.795,532.26
0.32383,0.955,165.405,532.26
0.32391,0.955,165.405,532.26
0.32399,0.955,165.405,532.26
0.32406,0.955,165.405,532.26
0.32414,0.955,165.405,532.26
0.32422,0.955,165.405,532.26
0.3243,0.955,165.405,532.26
0.32438,0.955,165.405,532.26
0.32445,0.955,165.405,532.26
0.32453,0.955,165.405,532.26
0.32461,0.955,165.405,532.26
0.32469,0.955,164.795,532.26
0.32477,0.955,164.795,532.26
0.32485,0.955,164.185,532.26
0.32492,0.955,164.185,532.26
0.325,0.955,163.574,532.26
0.32508,0.955,162.964,532.26
0.32516,0.955,162.964,532.26
0.32524,0.955,162.354,532.26
0.32531,0.955,161.743,532.26
0.32539,0.955,161.743,532.26
0.32547,0.955,161.133,532.26
0.32555,0.955,161.133,532.26
0.32563,0.955,160.523,532.26
0.3257,0.955,160.523,532.26
0.32578,0.955,161.133,532.26
0.32586,0.955,160.523,532.26
0.32594,0.955,161.133,532.26
0.32602,0.956,161.133,532.26
0.3261,0.956,161.743,532.26
0.32617,0.956,161.743,532.26
0.32625,0.956,161.743,532.26
0.32633,0.956,162.354,532.26
0.32641,0.956,162.354,532.26
0.32649,0.956,162.964,532.26
0.32656,0.956,163.574,532.26
0.32664,0.956,163.574,532.26
0.32672,0.956,163.574,532.26
0.3268,0.956,164.185,532.26
0.32688,0.956,164.185,532.26
0.32695,0.956,164.795,532.26
0.32703,0.956,164.795,532.26
0.32711,0.956,165.405,532.26
0.32719,0.956,165.405,532.26
0.32727,0.956,165.405,532.26
0.32735,0.956,166.016,532.26
0.32742,0.956,166.016,532.26
0.3275,0.956,166.016,532.26
0.32758,0.956,166.016,532.26
0.32766,0.956,166.016,532.26
0.32774,0.956,165.405,532.26
0.32781,0.956,166.016,533.481
0.32789,0.956,165.405,532.26
0.32797,0.956,165.405,532.26
0.32805,0.956,165.405,532.26
0.32813,0.956,164.795,533.481
0.3282,0.956,164.795,532.26
0.32828,0.956,164.185,532.26
0.32836,0.956,163.574,532.26
0.32844,0.956,162.964,532.26
0.32852,0.956,162.964,532.26
0.3286,0.957,162.354,533.481
0.32867,0.957,161.743,532.26
0.32875,0.957,161.743,532.26
0.32883,0.957,161.133,532.26
0.32891,0.957,161.133,533.481
0.32899,0.957,161.133,532.26
0.32906,0.957,161.133,532.26
0.32914,0.957,161.133,532.26
0.32922,0.957,161.133,533.481
0.3293,0.957,161.133,532.26
0.32938,0.957,161.133,532.26
0.32945,0.957,161.743,532.26
0.32953,0.957,161.743,532.26
0.32961,0.957,161.743,532.26
0.32969,0.956,162.354,532.26
0.32977,0.956,162.964,532.26
0.32985,0.956,162.964,532.26
0.32992,0.956,163.574,532.26
0.33,0.956,163.574,532.26
0.33008,0.956,164.185,532.26
0.33016,0.956,164.185,532.26
0.33024,0.956,164.795,533.481
0.33031,0.956,164.795,532.26
0.33039,0.956,165.405,532.26
0.33047,0.956,165.405,533.481
0.33055,0.956,165.405,533.481
0.33063,0.956,165.405,533.481
0.3307,0.956,166.016,533.481
0.33078,0.956,166.016,532.26
0.33086,0.956,166.016,533.481
0.33094,0.956,166.016,532.26
0.33102,0.956,166.016,533.481
0.3311,0.956,166.016,533.481
0.33117,0.956,165.405,532.26
0.33125,0.956,165.405,533.481
0.33133,0.956,165.405,532.26
0.33141,0.956,165.405,533.481
0.33149,0.956,164.795,532.26
0.33156,0.956,164.795,532.26
0.33164,0.956,164.185,533.481
0.33172,0.956,163.574,533.481
0.3318,0.956,162.964,532.26
0.33188,0.956,162.964,532.26
0.33195,0.956,162.354,533.481
0.33203,0.955,161.743,532.26
0.33211,0.955,161.743,532.26
0.33219,0.955,161.133,532.26
0.33227,0.955,161.133,532.26
0.33235,0.955,161.133,532.26
0.33242,0.955,161.133,532.26
0.3325,0.955,161.133,533.481
0.33258,0.955,161.133,532.26
0.33266,0.955,161.133,532.26
0.33274,0.955,161.133,532.26
0.33281,0.955,161.743,532.26
0.33289,0.955,161.743,533.481
0.33297,0.955,162.354,532.26
0.33305,0.955,162.354,533.481
0.33313,0.955,162.964,532.26
0.3332,0.955,162.964,532.26
0.33328,0.955,163.574,532.26
0.33336,0.955,163.574,532.26
0.33344,0.955,164.185,533.481
0.33352,0.955,164.185,532.26
0.3336,0.955,164.795,533.481
0.33367,0.955,164.795,532.26
0.33375,0.955,164.795,533.481
0.33383,0.955,165.405,533.481
0.33391,0.955,165.405,532.26
0.33399,0.955,165.405,532.26
0.33406,0.955,166.016,532.26
0.33414,0.955,165.405,533.481
0.33422,0.955,166.016,533.481
0.3343,0.955,166.016,532.26
0.33438,0.955,166.016,533.481
0.33445,0.955,166.016,533.481
0.33453,0.955,165.405,532.26
0.33461,0.955,165.405,533.481
0.33469,0.955,165.405,533.481
