t,UAB
0.108594,0.9551
0.10875,0.9551
0.108906,0.9551
0.109063,0.9551
0.109219,0.9551
0.109375,0.9551
0.109531,0.9551
0.109687,0.9551
0.109844,0.9551
0.11,0.9551
0.110156,0.9551
0.110312,0.9551
0.110469,0.9551
0.110625,0.9551
0.110781,0.9551
0.110937,0.9551
0.111094,0.9551
0.11125,0.9551
0.111406,0.9551
0.111563,0.9551
0.111719,0.9551
0.111875,0.9551
0.112031,0.9551
0.112188,0.9551
0.112344,0.9551
0.1125,0.9551
0.112656,0.9551
0.112813,0.9551
0.112969,0.9551
0.113125,0.9551
0.113281,0.9551
0.113438,0.9551
0.113594,0.9551
0.11375,0.9551
0.113906,0.9551
0.114063,0.9551
0.114219,0.9551
0.114375,0.9551
0.114531,0.9551
0.114688,0.9551
0.114844,0.9551
0.115,0.9551
0.115156,0.9551
0.115313,0.9551
0.115469,0.9551
0.115625,0.9551
0.115781,0.9551
0.115938,0.9551
0.116094,0.9551
0.11625,0.9551
0.116406,0.9551
0.116563,0.9551
0.116719,0.9551
0.116875,0.9551
0.117031,0.9551
0.117188,0.9551
0.117344,0.9551
0.1175,0.9551
0.117656,0.9551
0.117813,0.9551
0.117969,0.9551
0.118125,0.9551
0.118281,0.9551
0.118438,0.9551
0.118594,0.9551
0.11875,0.9551
0.118906,0.9551
0.119063,0.9551
0.119219,0.9551
0.119375,0.9551
0.119531,0.9551
0.119688,0.9551
0.119844,0.9551
0.12,0.9551
0.120156,0.9551
0.120313,0.9551
0.120469,0.9551
0.120625,0.9551
0.120781,0.9551
0.120938,0.9551
0.121094,0.9551
0.12125,0.9551
0.121406,0.9551
0.121563,0.9551
0.121719,0.9552
0.121875,0.9552
0.122031,0.9552
0.122188,0.9552
0.122344,0.9552
0.1225,0.9552
0.122656,0.9552
0.122813,0.9552
0.122969,0.9552
0.123125,0.9552
0.123281,0.9552
0.123438,0.9552
0.123594,0.9552
0.12375,0.9552
0.123906,0.9552
0.124063,0.9552
0.124219,0.9552
0.124375,0.9552
0.124531,0.9552
0.124688,0.9552
0.124844,0.9552
0.125,0.9552
0.125156,0.9552
0.125312,0.9552
0.125469,0.9552
0.125625,0.9552
0.125781,0.9552
0.125938,0.9552
0.126094,0.9552
0.12625,0.9552
0.126406,0.9552
0.126562,0.9552
0.126719,0.9552
0.126875,0.9552
0.127031,0.9552
0.127188,0.9552
0.127344,0.9552
0.1275,0.9552
0.127656,0.9552
0.127813,0.9552
0.127969,0.9552
0.128125,0.9552
0.128281,0.9552
0.128438,0.9552
0.128594,0.9552
0.12875,0.9552
0.128906,0.9552
0.129063,0.9552
0.129219,0.9552
0.129375,0.9552
0.129531,0.9552
0.129688,0.9552
0.129844,0.9552
0.13,0.9552
0.130156,0.9552
0.130313,0.9552
0.130469,0.9552
0.130625,0.9552
0.130781,0.9552
0.130938,0.9552
0.131094,0.9552
0.13125,0.9552
0.131406,0.9552
0.131563,0.9552
0.131719,0.9552
0.131875,0.9552
0.132031,0.9552
0.132188,0.9552
0.132344,0.9552
0.1325,0.9552
0.132656,0.9553
0.132813,0.9553
0.132969,0.9553
0.133125,0.9553
0.133281,0.9553
0.133437,0.9553
0.133594,0.9553
0.13375,0.9553
0.133906,0.9553
0.134063,0.9553
0.134219,0.9553
0.134375,0.9553
0.134531,0.9553
0.134687,0.9553
0.134844,0.9553
0.135,0.9553
0.135156,0.9553
0.135313,0.9553
0.135469,0.9553
0.135625,0.9553
0.135781,0.9553
0.135937,0.9553
0.136094,0.9553
0.13625,0.9553
0.136406,0.9553
0.136563,0.9553
0.136719,0.9553
0.136875,0.9553
0.137031,0.9553
0.137187,0.9553
0.137344,0.9553
0.1375,0.9553
0.137656,0.9553
0.137813,0.9553
0.137969,0.9553
0.138125,0.9553
0.138281,0.9553
0.138437,0.9553
0.138594,0.9553
0.13875,0.9553
0.138906,0.9553
0.139063,0.9552
0.139219,0.9552
0.139375,0.9552
0.139531,0.9552
0.139687,0.9552
0.139844,0.9552
0.14,0.9552
0.140156,0.9552
0.140313,0.9552
0.140469,0.9552
0.140625,0.9552
0.140781,0.9552
0.140937,0.9552
0.141094,0.9552
0.14125,0.9552
0.141406,0.9552
0.141563,0.9552
0.141719,0.9552
0.141875,0.9552
0.142031,0.9552
0.142187,0.9552
0.142344,0.9552
0.1425,0.9552
0.142656,0.9552
0.142813,0.9552
0.142969,0.9552
0.143125,0.9552
0.143281,0.9552
0.143438,0.9552
0.143594,0.9552
0.14375,0.9552
0.143906,0.9552
0.144063,0.9552
0.144219,0.9552
0.144375,0.9552
0.144531,0.9552
0.144688,0.9552
0.144844,0.9552
0.145,0.9552
0.145156,0.9552
0.145313,0.9552
0.145469,0.9552
0.145625,0.9552
0.145781,0.9552
0.145938,0.9552
0.146094,0.9552
0.14625,0.9552
0.146406,0.9552
0.146563,0.9552
0.146719,0.9552
0.146875,0.9552
0.147031,0.9552
0.147188,0.9552
0.147344,0.9552
0.1475,0.9552
0.147656,0.9552
0.147813,0.9552
0.147969,0.9552
0.148125,0.9552
0.148281,0.9552
0.148438,0.9552
0.148594,0.9552
0.14875,0.9552
0.148906,0.9552
0.149062,0.9552
0.149219,0.9552
0.149375,0.9552
0.149531,0.9552
0.149688,0.9552
0.149844,0.9552
0.15,0.9552
0.150156,0.9552
0.150312,0.9552
0.150469,0.9552
0.150625,0.9552
0.150781,0.9552
0.150938,0.9552
0.151094,0.9552
0.15125,0.9552
0.151406,0.9552
0.151562,0.9552
0.151719,0.9552
0.151875,0.9552
0.152031,0.9552
0.152188,0.9552
0.152344,0.9552
0.1525,0.9552
0.152656,0.9552
0.152812,0.9552
0.152969,0.9552
0.153125,0.9552
0.153281,0.9552
0.153438,0.9552
0.153594,0.9552
0.15375,0.9552
0.153906,0.9552
0.154062,0.9552
0.154219,0.9552
0.154375,0.9552
0.154531,0.9552
0.154688,0.9552
0.154844,0.9552
0.155,0.9552
0.155156,0.9552
0.155312,0.9552
0.155469,0.9552
0.155625,0.9552
0.155781,0.9552
0.155938,0.9552
0.156094,0.9552
0.15625,0.9552
0.156406,0.9552
0.156562,0.9552
0.156719,0.9552
0.156875,0.9552
0.157031,0.9552
0.157188,0.9552
0.157344,0.9552
0.1575,0.9552
0.157656,0.9552
0.157812,0.9552
0.157969,0.9552
0.158125,0.9552
0.158281,0.9552
0.158438,0.9552
0.158594,0.9552
0.15875,0.9552
0.158906,0.9552
0.159063,0.9551
0.159219,0.9551
0.159375,0.9551
0.159531,0.9551
0.159688,0.9551
0.159844,0.9551
0.16,0.9551
0.160156,0.9551
0.160313,0.9551
0.160469,0.9551
0.160625,0.9551
0.160781,0.9551
0.160938,0.9551
0.161094,0.9551
0.16125,0.9551
0.161406,0.9551
0.161563,0.9551
0.161719,0.9551
0.161875,0.9551
0.162031,0.9551
0.162188,0.9551
0.162344,0.9551
0.1625,0.9551
0.162656,0.9551
0.162813,0.9551
0.162969,0.9551
0.163125,0.9551
0.163281,0.9551
0.163438,0.9551
0.163594,0.9551
0.16375,0.9551
0.163906,0.9551
0.164063,0.9551
0.164219,0.9551
0.164375,0.9551
0.164531,0.9551
0.164687,0.9551
0.164844,0.9551
0.165,0.9551
0.165156,0.9551
0.165313,0.9551
0.165469,0.9551
0.165625,0.9551
0.165781,0.9551
0.165937,0.9551
0.166094,0.9551
0.16625,0.9551
0.166406,0.9551
0.166563,0.9551
0.166719,0.9551
0.166875,0.9551
0.167031,0.9551
0.167187,0.9551
0.167344,0.9551
0.1675,0.9551
0.167656,0.9551
0.167813,0.9551
0.167969,0.9551
0.168125,0.9551
0.168281,0.9551
0.168437,0.9551
0.168594,0.9551
0.16875,0.9551
0.168906,0.9551
0.169063,0.9551
0.169219,0.9551
0.169375,0.9551
0.169531,0.9551
0.169687,0.9551
0.169844,0.9551
0.17,0.9551
0.170156,0.9551
0.170313,0.9551
0.170469,0.9551
0.170625,0.9551
0.170781,0.9551
